Sub-Category,Product Name,Value Column Name,Value
"Machines","Fellowes Powershred HS-440 4-Sheet High Security Shredder","Profit Margin %","0.42987804878048785"
"Machines","Fellowes Powershred HS-440 4-Sheet High Security Shredder","Count of Customer Name","3"
"Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","Sales","2519.958"
"Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","Sales Margin %","0"
"Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","Profit","-251.9958"
"Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","Profit Margin %","-0.09999999999999999"
"Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","Count of Customer Name","1"
"Machines","Panasonic KX MB2061 Multifunction Printer","Sales","2396.4"
"Machines","Panasonic KX MB2061 Multifunction Printer","Sales Margin %","0"
"Machines","Panasonic KX MB2061 Multifunction Printer","Profit","179.73"
"Machines","Panasonic KX MB2061 Multifunction Printer","Profit Margin %","0.075"
"Machines","Panasonic KX MB2061 Multifunction Printer","Count of Customer Name","1"
"Machines","Swingline SM12-08 MicroCut Jam Free Shredder","Sales","2359.941"
"Machines","Swingline SM12-08 MicroCut Jam Free Shredder","Sales Margin %","0.2542372881355932"
"Machines","Swingline SM12-08 MicroCut Jam Free Shredder","Profit","-447.98879999999997"
"Machines","Swingline SM12-08 MicroCut Jam Free Shredder","Profit Margin %","-0.18983050847457628"
"Machines","Swingline SM12-08 MicroCut Jam Free Shredder","Count of Customer Name","3"
"Machines","3D Systems Cube Printer, 2nd Generation, White","Sales","2339.982"
"Machines","3D Systems Cube Printer, 2nd Generation, White","Sales Margin %","0.4444444444444444"
"Machines","3D Systems Cube Printer, 2nd Generation, White","Profit","-467.9964"
"Machines","3D Systems Cube Printer, 2nd Generation, White","Profit Margin %","-0.2"
"Machines","3D Systems Cube Printer, 2nd Generation, White","Count of Customer Name","2"
"Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Sales","2330.65"
"Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Sales Margin %","0.22857142857142856"
"Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Profit","-785.762"
"Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Profit Margin %","-0.33714285714285713"
"Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Count of Customer Name","4"
"Machines","Okidata C610n Printer","Sales","2011.9"
"Machines","Okidata C610n Printer","Sales Margin %","0.3225806451612903"
"Machines","Okidata C610n Printer","Profit","-292.05000000000007"
"Machines","Okidata C610n Printer","Profit Margin %","-0.14516129032258068"
"Machines","Okidata C610n Printer","Count of Customer Name","2"
"Machines","Panasonic KX MC6040 Color Laser Multifunction Printer","Sales","1619.82"
"Machines","Panasonic KX MC6040 Color Laser Multifunction Printer","Sales Margin %","0"
"Machines","Panasonic KX MC6040 Color Laser Multifunction Printer","Profit","-22.497500000000002"
"Machines","Panasonic KX MC6040 Color Laser Multifunction Printer","Profit Margin %","-0.013888888888888892"
"Machines","Panasonic KX MC6040 Color Laser Multifunction Printer","Count of Customer Name","2"
"Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Sales","1396.21"
"Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Sales Margin %","0"
"Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Profit","139.621"
"Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Profit Margin %","0.1"
"Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Count of Customer Name","2"
"Machines","Cisco CP-7937G Unified IP Conference Station Phone","Sales","1391.4"
"Machines","Cisco CP-7937G Unified IP Conference Station Phone","Sales Margin %","0.5"
"Machines","Cisco CP-7937G Unified IP Conference Station Phone","Profit","-55.656"
"Machines","Cisco CP-7937G Unified IP Conference Station Phone","Profit Margin %","-0.039999999999999994"
"Machines","Cisco CP-7937G Unified IP Conference Station Phone","Count of Customer Name","2"
"Machines","Cisco SPA525G2 5-Line IP Phone","Sales","1379.92"
"Machines","Cisco SPA525G2 5-Line IP Phone","Sales Margin %","0"
"Machines","Cisco SPA525G2 5-Line IP Phone","Profit","648.5624"
"Machines","Cisco SPA525G2 5-Line IP Phone","Profit Margin %","0.47"
"Machines","Cisco SPA525G2 5-Line IP Phone","Count of Customer Name","1"
"Machines","DYMO CardScan Personal V9 Business Card Scanner","Sales","1343.916"
"Machines","DYMO CardScan Personal V9 Business Card Scanner","Sales Margin %","0.42857142857142855"
"Machines","DYMO CardScan Personal V9 Business Card Scanner","Profit","463.971"
"Machines","DYMO CardScan Personal V9 Business Card Scanner","Profit Margin %","0.34523809523809523"
"Machines","DYMO CardScan Personal V9 Business Card Scanner","Count of Customer Name","3"
"Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Sales","1286.85"
"Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Sales Margin %","0"
"Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Profit","360.318"
"Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Profit Margin %","0.28"
"Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Count of Customer Name","2"
"Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Sales","1212.705"
"Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Sales Margin %","0.5384615384615384"
"Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Profit","-1057.23"
"Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Profit Margin %","-0.8717948717948719"
"Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","Count of Customer Name","2"
"Machines","Star Micronics TSP100 TSP143LAN Receipt Printer","Sales","1035.8"
"Machines","Star Micronics TSP100 TSP143LAN Receipt Printer","Sales Margin %","0"
"Machines","Star Micronics TSP100 TSP143LAN Receipt Printer","Profit","269.308"
"Machines","Star Micronics TSP100 TSP143LAN Receipt Printer","Profit Margin %","0.26"
"Machines","Star Micronics TSP100 TSP143LAN Receipt Printer","Count of Customer Name","1"
"Machines","Okidata B400 Printer","Sales","1029.6"
"Machines","Okidata B400 Printer","Sales Margin %","0.3333333333333333"
"Machines","Okidata B400 Printer","Profit","115.8299999999999"
"Machines","Okidata B400 Printer","Profit Margin %","0.1124999999999999"
"Machines","Okidata B400 Printer","Count of Customer Name","2"
"Machines","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","Sales","1007.979"
"Machines","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","Sales Margin %","0"
"Machines","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","Profit","43.1991"
"Machines","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","Profit Margin %","0.04285714285714286"
"Machines","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","Count of Customer Name","1"
"Machines","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Sales","917.898"
"Machines","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Sales Margin %","0"
"Machines","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Profit","393.2563"
"Machines","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Profit Margin %","0.4284313725490196"
"Machines","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Count of Customer Name","2"
"Machines","Lexmark MarkNet N8150 Wireless Print Server","Sales","723.51"
"Machines","Lexmark MarkNet N8150 Wireless Print Server","Sales Margin %","0.33333333333333337"
"Machines","Lexmark MarkNet N8150 Wireless Print Server","Profit","-506.457"
"Machines","Lexmark MarkNet N8150 Wireless Print Server","Profit Margin %","-0.7"
"Machines","Lexmark MarkNet N8150 Wireless Print Server","Count of Customer Name","2"
"Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Sales","703.71"
"Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Sales Margin %","0"
"Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Profit","-938.28"
"Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Profit Margin %","-1.3333333333333333"
"Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Count of Customer Name","1"
"Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Sales","600"
"Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Sales Margin %","1"
"Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Profit","218.4"
"Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Profit Margin %","0.364"
"Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Count of Customer Name","2"
"Machines","Hewlett-Packard Deskjet 5550 Printer","Sales","597.132"
"Machines","Hewlett-Packard Deskjet 5550 Printer","Sales Margin %","1"
"Machines","Hewlett-Packard Deskjet 5550 Printer","Profit","49.761"
"Machines","Hewlett-Packard Deskjet 5550 Printer","Profit Margin %","0.08333333333333334"
"Machines","Hewlett-Packard Deskjet 5550 Printer","Count of Customer Name","1"
"Machines","Canon PC170 Desktop Personal Copier","Sales","575.82"
"Machines","Canon PC170 Desktop Personal Copier","Sales Margin %","0"
"Machines","Canon PC170 Desktop Personal Copier","Profit","67.179"
"Machines","Canon PC170 Desktop Personal Copier","Profit Margin %","0.11666666666666665"
"Machines","Canon PC170 Desktop Personal Copier","Count of Customer Name","2"
"Machines","Socket Bluetooth Cordless Hand Scanner (CHS)","Sales","506.28"
"Machines","Socket Bluetooth Cordless Hand Scanner (CHS)","Sales Margin %","1"
"Machines","Socket Bluetooth Cordless Hand Scanner (CHS)","Profit","177.198"
"Machines","Socket Bluetooth Cordless Hand Scanner (CHS)","Profit Margin %","0.35000000000000003"
"Machines","Socket Bluetooth Cordless Hand Scanner (CHS)","Count of Customer Name","1"
"Machines","NeatDesk Desktop Scanner & Digital Filing System","Sales","479.988"
"Machines","NeatDesk Desktop Scanner & Digital Filing System","Sales Margin %","0"
"Machines","NeatDesk Desktop Scanner & Digital Filing System","Profit","55.9986"
"Machines","NeatDesk Desktop Scanner & Digital Filing System","Profit Margin %","0.11666666666666667"
"Machines","NeatDesk Desktop Scanner & Digital Filing System","Count of Customer Name","1"
"Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers","Sales","465.645"
"Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers","Sales Margin %","0.8198198198198199"
"Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers","Profit","36.916"
"Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers","Profit Margin %","0.07927927927927927"
"Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers","Count of Customer Name","3"
"Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Sales","449.97"
"Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Sales Margin %","1"
"Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Profit","47.99679999999998"
"Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Profit Margin %","0.10666666666666662"
"Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Count of Customer Name","2"
"Machines","Hewlett-Packard Deskjet D4360 Printer","Sales","447.968"
"Machines","Hewlett-Packard Deskjet D4360 Printer","Sales Margin %","0"
"Machines","Hewlett-Packard Deskjet D4360 Printer","Profit","139.99"
"Machines","Hewlett-Packard Deskjet D4360 Printer","Profit Margin %","0.3125"
"Machines","Hewlett-Packard Deskjet D4360 Printer","Count of Customer Name","1"
"Machines","Lexmark X 9575 Professional All-in-One Color Printer","Sales","396"
"Machines","Lexmark X 9575 Professional All-in-One Color Printer","Sales Margin %","0"
"Machines","Lexmark X 9575 Professional All-in-One Color Printer","Profit","190.08"
"Machines","Lexmark X 9575 Professional All-in-One Color Printer","Profit Margin %","0.48000000000000004"
"Machines","Lexmark X 9575 Professional All-in-One Color Printer","Count of Customer Name","1"
"Machines","Cisco Desktop Collaboration Experience DX650 IP Video Phone","Sales","385.8"
"Machines","Cisco Desktop Collaboration Experience DX650 IP Video Phone","Sales Margin %","1"
"Machines","Cisco Desktop Collaboration Experience DX650 IP Video Phone","Profit","130.2075"
"Machines","Cisco Desktop Collaboration Experience DX650 IP Video Phone","Profit Margin %","0.3375"
"Machines","Cisco Desktop Collaboration Experience DX650 IP Video Phone","Count of Customer Name","1"
"Machines","I.R.I.S IRISCard Anywhere 5 Card Scanner","Sales","350.973"
"Machines","I.R.I.S IRISCard Anywhere 5 Card Scanner","Sales Margin %","1"
"Machines","I.R.I.S IRISCard Anywhere 5 Card Scanner","Profit","152.0883"
"Machines","I.R.I.S IRISCard Anywhere 5 Card Scanner","Profit Margin %","0.43333333333333335"
"Machines","I.R.I.S IRISCard Anywhere 5 Card Scanner","Count of Customer Name","1"
"Machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","Sales","341.991"
"Machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","Sales Margin %","0"
"Machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","Profit","-319.1916"
"Machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","Profit Margin %","-0.9333333333333333"
"Machines","Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","Count of Customer Name","1"
"Machines","Wasp CCD Handheld Bar Code Reader","Sales","336.51"
"Machines","Wasp CCD Handheld Bar Code Reader","Sales Margin %","1"
"Machines","Wasp CCD Handheld Bar Code Reader","Profit","44.868"
"Machines","Wasp CCD Handheld Bar Code Reader","Profit Margin %","0.13333333333333333"
"Machines","Wasp CCD Handheld Bar Code Reader","Count of Customer Name","1"
"Machines","Konica Minolta magicolor 1690MF Multifunction Printer","Sales","319.92"
"Machines","Konica Minolta magicolor 1690MF Multifunction Printer","Sales Margin %","0"
"Machines","Konica Minolta magicolor 1690MF Multifunction Printer","Profit","118.3704"
"Machines","Konica Minolta magicolor 1690MF Multifunction Printer","Profit Margin %","0.37"
"Machines","Konica Minolta magicolor 1690MF Multifunction Printer","Count of Customer Name","1"
"Machines","Lexmark S315 Color Inkjet Printer","Sales","299.97"
"Machines","Lexmark S315 Color Inkjet Printer","Sales Margin %","0"
"Machines","Lexmark S315 Color Inkjet Printer","Profit","34.996500000000005"
"Machines","Lexmark S315 Color Inkjet Printer","Profit Margin %","0.11666666666666667"
"Machines","Lexmark S315 Color Inkjet Printer","Count of Customer Name","2"
"Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Sales","279.96"
"Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Sales Margin %","0"
"Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Profit","120.3828"
"Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Profit Margin %","0.43000000000000005"
"Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Count of Customer Name","2"
"Machines","Cisco 8961 IP Phone Charcoal","Sales","224.937"
"Machines","Cisco 8961 IP Phone Charcoal","Sales Margin %","0"
"Machines","Cisco 8961 IP Phone Charcoal","Profit","-164.9538"
"Machines","Cisco 8961 IP Phone Charcoal","Profit Margin %","-0.7333333333333333"
"Machines","Cisco 8961 IP Phone Charcoal","Count of Customer Name","1"
"Machines","Epson Perfection V600 Photo Scanner","Sales","206.991"
"Machines","Epson Perfection V600 Photo Scanner","Sales Margin %","0"
"Machines","Epson Perfection V600 Photo Scanner","Profit","-172.4925"
"Machines","Epson Perfection V600 Photo Scanner","Profit Margin %","-0.8333333333333333"
"Machines","Epson Perfection V600 Photo Scanner","Count of Customer Name","1"
"Machines","Texas Instruments TI-34 Scientific Calculator","Sales","204.507"
"Machines","Texas Instruments TI-34 Scientific Calculator","Sales Margin %","0"
"Machines","Texas Instruments TI-34 Scientific Calculator","Profit","64.6506"
"Machines","Texas Instruments TI-34 Scientific Calculator","Profit Margin %","0.3161290322580645"
"Machines","Texas Instruments TI-34 Scientific Calculator","Count of Customer Name","3"
"Machines","Okidata B401 Printer","Sales","179.991"
"Machines","Okidata B401 Printer","Sales Margin %","0"
"Machines","Okidata B401 Printer","Profit","-251.9874"
"Machines","Okidata B401 Printer","Profit Margin %","-1.4"
"Machines","Okidata B401 Printer","Count of Customer Name","1"
"Machines","Hewlett-Packard 300S Scientific Calculator","Sales","131.1"
"Machines","Hewlett-Packard 300S Scientific Calculator","Sales Margin %","1"
"Machines","Hewlett-Packard 300S Scientific Calculator","Profit","60.306"
"Machines","Hewlett-Packard 300S Scientific Calculator","Profit Margin %","0.46"
"Machines","Hewlett-Packard 300S Scientific Calculator","Count of Customer Name","2"
"Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Sales","101.994"
"Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Sales Margin %","0"
"Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Profit","-71.3958"
"Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Profit Margin %","-0.7"
"Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Count of Customer Name","1"
"Machines","Penpower WorldCard Pro Card Scanner","Sales","91.475"
"Machines","Penpower WorldCard Pro Card Scanner","Sales Margin %","0"
"Machines","Penpower WorldCard Pro Card Scanner","Profit","-1.8295"
"Machines","Penpower WorldCard Pro Card Scanner","Profit Margin %","-0.02"
"Machines","Penpower WorldCard Pro Card Scanner","Count of Customer Name","1"
"Machines","Vtech AT&T CL2940 Corded Speakerphone, Black","Sales","71.976"
"Machines","Vtech AT&T CL2940 Corded Speakerphone, Black","Sales Margin %","0"
"Machines","Vtech AT&T CL2940 Corded Speakerphone, Black","Profit","24.2919"
"Machines","Vtech AT&T CL2940 Corded Speakerphone, Black","Profit Margin %","0.33749999999999997"
"Machines","Vtech AT&T CL2940 Corded Speakerphone, Black","Count of Customer Name","1"
"Machines","Texas Instrument TI-15 Fraction Calculator","Sales","41.905"
"Machines","Texas Instrument TI-15 Fraction Calculator","Sales Margin %","0"
"Machines","Texas Instrument TI-15 Fraction Calculator","Profit","-20.519"
"Machines","Texas Instrument TI-15 Fraction Calculator","Profit Margin %","-0.489655172413793"
"Machines","Texas Instrument TI-15 Fraction Calculator","Count of Customer Name","2"
"Machines","Plantronics Single Ear Headset","Sales","29.925"
"Machines","Plantronics Single Ear Headset","Sales Margin %","0"
"Machines","Plantronics Single Ear Headset","Profit","-21.945"
"Machines","Plantronics Single Ear Headset","Profit Margin %","-0.7333333333333333"
"Machines","Plantronics Single Ear Headset","Count of Customer Name","1"
"Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Sales","10822.36"
"Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Sales Margin %","0.30487804878048785"
"Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Profit","3085.0325"
"Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Profit Margin %","0.2850609756097561"
"Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Count of Customer Name","10"
"Accessories","Logitech P710e Mobile Speakerphone","Sales","10196.604"
"Accessories","Logitech P710e Mobile Speakerphone","Sales Margin %","0.3333333333333333"
"Accessories","Logitech P710e Mobile Speakerphone","Profit","1645.3610999999996"
"Accessories","Logitech P710e Mobile Speakerphone","Profit Margin %","0.16136363636363635"
"Accessories","Logitech P710e Mobile Speakerphone","Count of Customer Name","9"
"Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","Sales","9367.29"
"Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","Sales Margin %","0.27027027027027034"
"Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","Profit","3696.2819999999997"
"Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","Profit Margin %","0.3945945945945945"
"Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","Count of Customer Name","7"
"Accessories","Logitech diNovo Edge Keyboard","Sales","7399.704"
"Accessories","Logitech diNovo Edge Keyboard","Sales Margin %","0.30405405405405406"
"Accessories","Logitech diNovo Edge Keyboard","Profit","1432.4427"
"Accessories","Logitech diNovo Edge Keyboard","Profit Margin %","0.1935810810810811"
"Accessories","Logitech diNovo Edge Keyboard","Count of Customer Name","5"
"Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Sales","5609.83"
"Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Sales Margin %","0.2941176470588235"
"Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Profit","2243.932"
"Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Profit Margin %","0.39999999999999997"
"Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","Count of Customer Name","4"
"Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Sales","5119.744"
"Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Sales Margin %","0.546875"
"Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Profit","2155.8922"
"Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Profit Margin %","0.42109375"
"Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Count of Customer Name","7"
"Accessories","Logitech G19 Programmable Gaming Keyboard","Sales","4389.246"
"Accessories","Logitech G19 Programmable Gaming Keyboard","Sales Margin %","0.48022598870056493"
"Accessories","Logitech G19 Programmable Gaming Keyboard","Profit","729.0612"
"Accessories","Logitech G19 Programmable Gaming Keyboard","Profit Margin %","0.16610169491525423"
"Accessories","Logitech G19 Programmable Gaming Keyboard","Count of Customer Name","7"
"Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","Sales","3998.4"
"Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","Sales Margin %","0.5357142857142857"
"Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","Profit","499.79999999999995"
"Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","Profit Margin %","0.12499999999999999"
"Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","Count of Customer Name","8"
"Accessories","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Sales","3743.792"
"Accessories","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Sales Margin %","0"
"Accessories","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Profit","21.5987999999999"
"Accessories","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Profit Margin %","0.005769230769230743"
"Accessories","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Count of Customer Name","5"
"Accessories","Logitech Wireless Gaming Headset G930","Sales","2879.82"
"Accessories","Logitech Wireless Gaming Headset G930","Sales Margin %","0.4444444444444444"
"Accessories","Logitech Wireless Gaming Headset G930","Profit","763.1523"
"Accessories","Logitech Wireless Gaming Headset G930","Profit Margin %","0.26499999999999996"
"Accessories","Logitech Wireless Gaming Headset G930","Count of Customer Name","6"
"Accessories","Logitech Wireless Headset h800","Sales","2799.72"
"Accessories","Logitech Wireless Headset h800","Sales Margin %","0.47142857142857136"
"Accessories","Logitech Wireless Headset h800","Profit","719.9279999999999"
"Accessories","Logitech Wireless Headset h800","Profit Margin %","0.2571428571428571"
"Accessories","Logitech Wireless Headset h800","Count of Customer Name","6"
"Accessories","Maxell iVDR EX 500GB Cartridge","Sales","2755.4"
"Accessories","Maxell iVDR EX 500GB Cartridge","Sales Margin %","1"
"Accessories","Maxell iVDR EX 500GB Cartridge","Profit","1184.8220000000001"
"Accessories","Maxell iVDR EX 500GB Cartridge","Profit Margin %","0.43000000000000005"
"Accessories","Maxell iVDR EX 500GB Cartridge","Count of Customer Name","2"
"Accessories","Imation Bio 8GB USB Flash Drive Imation Corp","Sales","2659.84"
"Accessories","Imation Bio 8GB USB Flash Drive Imation Corp","Sales Margin %","0.5625"
"Accessories","Imation Bio 8GB USB Flash Drive Imation Corp","Profit","398.976"
"Accessories","Imation Bio 8GB USB Flash Drive Imation Corp","Profit Margin %","0.15"
"Accessories","Imation Bio 8GB USB Flash Drive Imation Corp","Count of Customer Name","4"
"Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Sales","2623.836"
"Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Sales Margin %","0.06097560975609748"
"Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Profit","723.1548"
"Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Profit Margin %","0.275609756097561"
"Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Count of Customer Name","5"
"Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Sales","2619.738"
"Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Sales Margin %","0.11450381679389306"
"Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Profit","995.9004"
"Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Profit Margin %","0.3801526717557252"
"Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","Count of Customer Name","6"
"Accessories","Enermax Acrylux Wireless Keyboard","Sales","2450.16"
"Accessories","Enermax Acrylux Wireless Keyboard","Sales Margin %","0"
"Accessories","Enermax Acrylux Wireless Keyboard","Profit","630.468"
"Accessories","Enermax Acrylux Wireless Keyboard","Profit Margin %","0.2573170731707317"
"Accessories","Enermax Acrylux Wireless Keyboard","Count of Customer Name","6"
"Accessories","Logitech Gaming G510s - Keyboard","Sales","2362.722"
"Accessories","Logitech Gaming G510s - Keyboard","Sales Margin %","0.1510791366906476"
"Accessories","Logitech Gaming G510s - Keyboard","Profit","676.5203999999999"
"Accessories","Logitech Gaming G510s - Keyboard","Profit Margin %","0.2863309352517985"
"Accessories","Logitech Gaming G510s - Keyboard","Count of Customer Name","8"
"Accessories","Logitech G700s Rechargeable Gaming Mouse","Sales","2339.766"
"Accessories","Logitech G700s Rechargeable Gaming Mouse","Sales Margin %","0.37606837606837606"
"Accessories","Logitech G700s Rechargeable Gaming Mouse","Profit","889.9110000000001"
"Accessories","Logitech G700s Rechargeable Gaming Mouse","Profit Margin %","0.3803418803418804"
"Accessories","Logitech G700s Rechargeable Gaming Mouse","Count of Customer Name","9"
"Accessories","Plantronics S12 Corded Telephone Headset System","Sales","2242.032"
"Accessories","Plantronics S12 Corded Telephone Headset System","Sales Margin %","0.30769230769230776"
"Accessories","Plantronics S12 Corded Telephone Headset System","Profit","754.53"
"Accessories","Plantronics S12 Corded Telephone Headset System","Profit Margin %","0.3365384615384615"
"Accessories","Plantronics S12 Corded Telephone Headset System","Count of Customer Name","5"
"Accessories","Razer Kraken PRO Over Ear PC and Music Headset","Sales","2159.73"
"Accessories","Razer Kraken PRO Over Ear PC and Music Headset","Sales Margin %","0.24444444444444444"
"Accessories","Razer Kraken PRO Over Ear PC and Music Headset","Profit","479.94000000000005"
"Accessories","Razer Kraken PRO Over Ear PC and Music Headset","Profit Margin %","0.22222222222222224"
"Accessories","Razer Kraken PRO Over Ear PC and Music Headset","Count of Customer Name","8"
"Accessories","Logitech G35 7.1-Channel Surround Sound Headset","Sales","2157.834"
"Accessories","Logitech G35 7.1-Channel Surround Sound Headset","Sales Margin %","0.18072289156626498"
"Accessories","Logitech G35 7.1-Channel Surround Sound Headset","Profit","699.3462"
"Accessories","Logitech G35 7.1-Channel Surround Sound Headset","Profit Margin %","0.3240963855421687"
