GEO (Labels),Level ,Value Column Name,Value
"Northumberland and Tyne and Wear","Levels 3 - 4","Unemployment","9.5"
"Northumberland and Tyne and Wear","Levels 3 - 4","Variance Analysis (Unemployment)","0.030612244897959252"
"Northumberland and Tyne and Wear","Levels 5 - 8","Unemployment","4.6"
"Northumberland and Tyne and Wear","Levels 5 - 8","Variance Analysis (Unemployment)","0.2923076923076924"
"Norra Mellansverige","All Levels","Unemployment","8.6"
"Norra Mellansverige","All Levels","Variance Analysis (Unemployment)","0.21100917431192667"
"Norra Mellansverige","Levels 0-2","Unemployment","17.8"
"Norra Mellansverige","Levels 0-2","Variance Analysis (Unemployment)","0.05319148936170213"
"Norra Mellansverige","Levels 3 - 4","Unemployment","7.9"
"Norra Mellansverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.19387755102040816"
"Norra Mellansverige","Levels 5 - 8","Unemployment","3.7"
"Norra Mellansverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.43076923076923074"
"Dresden","All Levels","Unemployment","7.5"
"Dresden","All Levels","Variance Analysis (Unemployment)","0.3119266055045872"
"Dresden","Levels 0-2","Unemployment","18.4"
"Dresden","Levels 0-2","Variance Analysis (Unemployment)","0.021276595744680965"
"Dresden","Levels 3 - 4","Unemployment","9.2"
"Dresden","Levels 3 - 4","Variance Analysis (Unemployment)","0.061224489795918505"
"Dresden","Levels 5 - 8","Unemployment","2.8"
"Dresden","Levels 5 - 8","Variance Analysis (Unemployment)","0.5692307692307692"
"Norra Sverige","All Levels","Unemployment","8.3"
"Norra Sverige","All Levels","Variance Analysis (Unemployment)","0.2385321100917431"
"Norra Sverige","Levels 0-2","Unemployment","18.1"
"Norra Sverige","Levels 0-2","Variance Analysis (Unemployment)","0.03723404255319145"
"Norra Sverige","Levels 3 - 4","Unemployment","7.7"
"Norra Sverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.21428571428571433"
"Norra Sverige","Levels 5 - 8","Unemployment","3.7"
"Norra Sverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.43076923076923074"
"Övre Norrland","All Levels","Unemployment","7.7"
"Övre Norrland","All Levels","Variance Analysis (Unemployment)","0.29357798165137616"
"Övre Norrland","Levels 0-2","Unemployment","19.2"
"Övre Norrland","Levels 0-2","Variance Analysis (Unemployment)","0.021276595744680774"
"Övre Norrland","Levels 3 - 4","Unemployment","7.4"
"Övre Norrland","Levels 3 - 4","Variance Analysis (Unemployment)","0.2448979591836735"
"Övre Norrland","Levels 5 - 8","Unemployment","3.5"
"Övre Norrland","Levels 5 - 8","Variance Analysis (Unemployment)","0.4615384615384615"
"Mellersta Norrland","All Levels","Unemployment","8.4"
"Mellersta Norrland","All Levels","Variance Analysis (Unemployment)","0.22935779816513763"
"Mellersta Norrland","Levels 0-2","Unemployment","17.7"
"Mellersta Norrland","Levels 0-2","Variance Analysis (Unemployment)","0.05851063829787242"
"Mellersta Norrland","Levels 3 - 4","Unemployment","7.8"
"Mellersta Norrland","Levels 3 - 4","Variance Analysis (Unemployment)","0.20408163265306134"
"Mellersta Norrland","Levels 5 - 8","Unemployment","3.8"
"Mellersta Norrland","Levels 5 - 8","Variance Analysis (Unemployment)","0.4153846153846154"
"North West (UK)","All Levels","Unemployment","8.7"
"North West (UK)","All Levels","Variance Analysis (Unemployment)","0.2018348623853212"
"North West (UK)","Levels 0-2","Unemployment","14.9"
"North West (UK)","Levels 0-2","Variance Analysis (Unemployment)","0.20744680851063835"
"North West (UK)","Levels 3 - 4","Unemployment","9.6"
"North West (UK)","Levels 3 - 4","Variance Analysis (Unemployment)","0.02040816326530623"
"North West (UK)","Levels 5 - 8","Unemployment","4.3"
"North West (UK)","Levels 5 - 8","Variance Analysis (Unemployment)","0.3384615384615385"
"Podlaskie","All Levels","Unemployment","9.3"
"Podlaskie","All Levels","Variance Analysis (Unemployment)","0.14678899082568803"
"Podlaskie","Levels 0-2","Unemployment","12.3"
"Podlaskie","Levels 0-2","Variance Analysis (Unemployment)","0.3457446808510638"
"Podlaskie","Levels 3 - 4","Unemployment","10.5"
"Podlaskie","Levels 3 - 4","Variance Analysis (Unemployment)","0.07142857142857136"
"Podlaskie","Levels 5 - 8","Unemployment","5.2"
"Podlaskie","Levels 5 - 8","Variance Analysis (Unemployment)","0.2"
"Länsi-Suomi","All Levels","Unemployment","8.2"
"Länsi-Suomi","All Levels","Variance Analysis (Unemployment)","0.24770642201834872"
"Länsi-Suomi","Levels 0-2","Unemployment","16.3"
"Länsi-Suomi","Levels 0-2","Variance Analysis (Unemployment)","0.13297872340425532"
"Länsi-Suomi","Levels 3 - 4","Unemployment","8.3"
"Länsi-Suomi","Levels 3 - 4","Variance Analysis (Unemployment)","0.1530612244897959"
"Länsi-Suomi","Levels 5 - 8","Unemployment","4.5"
"Länsi-Suomi","Levels 5 - 8","Variance Analysis (Unemployment)","0.3076923076923077"
"Alsace","All Levels","Unemployment","8.5"
"Alsace","All Levels","Variance Analysis (Unemployment)","0.22018348623853215"
"Alsace","Levels 0-2","Unemployment","15.7"
"Alsace","Levels 0-2","Variance Analysis (Unemployment)","0.16489361702127667"
"Alsace","Levels 3 - 4","Unemployment","7.4"
"Alsace","Levels 3 - 4","Variance Analysis (Unemployment)","0.2448979591836735"
"Alsace","Levels 5 - 8","Unemployment","5.6"
"Alsace","Levels 5 - 8","Variance Analysis (Unemployment)","0.13846153846153852"
"Lubuskie","All Levels","Unemployment","9"
"Lubuskie","All Levels","Variance Analysis (Unemployment)","0.17431192660550462"
"Lubuskie","Levels 0-2","Unemployment","18.5"
"Lubuskie","Levels 0-2","Variance Analysis (Unemployment)","0.015957446808510675"
"Lubuskie","Levels 3 - 4","Unemployment","9.6"
"Lubuskie","Levels 3 - 4","Variance Analysis (Unemployment)","0.02040816326530623"
"Lubuskie","Levels 5 - 8","Unemployment",
"Lubuskie","Levels 5 - 8","Variance Analysis (Unemployment)","1"
"Södra Sverige","All Levels","Unemployment","8.2"
"Södra Sverige","All Levels","Variance Analysis (Unemployment)","0.24770642201834872"
"Södra Sverige","Levels 0-2","Unemployment","16.6"
"Södra Sverige","Levels 0-2","Variance Analysis (Unemployment)","0.11702127659574463"
"Södra Sverige","Levels 3 - 4","Unemployment","7.4"
"Södra Sverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.2448979591836735"
"Södra Sverige","Levels 5 - 8","Unemployment","4.9"
"Södra Sverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.24615384615384608"
"Sweden","All Levels","Unemployment","8"
"Sweden","All Levels","Variance Analysis (Unemployment)","0.26605504587155965"
"Sweden","Levels 0-2","Unemployment","17.6"
"Sweden","Levels 0-2","Variance Analysis (Unemployment)","0.0638297872340425"
"Sweden","Levels 3 - 4","Unemployment","7.1"
"Sweden","Levels 3 - 4","Variance Analysis (Unemployment)","0.27551020408163274"
"Sweden","Levels 5 - 8","Unemployment","4.4"
"Sweden","Levels 5 - 8","Variance Analysis (Unemployment)","0.32307692307692304"
"Yugozapaden","All Levels","Unemployment","8.2"
"Yugozapaden","All Levels","Variance Analysis (Unemployment)","0.24770642201834872"
"Yugozapaden","Levels 0-2","Unemployment","14.3"
"Yugozapaden","Levels 0-2","Variance Analysis (Unemployment)","0.23936170212765956"
"Yugozapaden","Levels 3 - 4","Unemployment","9.3"
"Yugozapaden","Levels 3 - 4","Variance Analysis (Unemployment)","0.05102040816326529"
"Yugozapaden","Levels 5 - 8","Unemployment","5.3"
"Yugozapaden","Levels 5 - 8","Variance Analysis (Unemployment)","0.18461538461538468"
"Zahodna Slovenija","All Levels","Unemployment","7.6"
"Zahodna Slovenija","All Levels","Variance Analysis (Unemployment)","0.3027522935779817"
"Zahodna Slovenija","Levels 0-2","Unemployment","16.9"
"Zahodna Slovenija","Levels 0-2","Variance Analysis (Unemployment)","0.10106382978723415"
"Zahodna Slovenija","Levels 3 - 4","Unemployment","7.9"
"Zahodna Slovenija","Levels 3 - 4","Variance Analysis (Unemployment)","0.19387755102040816"
"Zahodna Slovenija","Levels 5 - 8","Unemployment","4.7"
"Zahodna Slovenija","Levels 5 - 8","Variance Analysis (Unemployment)","0.2769230769230769"
"Thüringen","All Levels","Unemployment","7.3"
"Thüringen","All Levels","Variance Analysis (Unemployment)","0.3302752293577982"
"Thüringen","Levels 0-2","Unemployment","18.3"
"Thüringen","Levels 0-2","Variance Analysis (Unemployment)","0.026595744680851064"
"Thüringen","Levels 3 - 4","Unemployment","8.4"
"Thüringen","Levels 3 - 4","Variance Analysis (Unemployment)","0.14285714285714288"
"Thüringen","Levels 5 - 8","Unemployment","3"
"Thüringen","Levels 5 - 8","Variance Analysis (Unemployment)","0.5384615384615384"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","All Levels","Unemployment","8.9"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","All Levels","Variance Analysis (Unemployment)","0.18348623853211005"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 0-2","Unemployment","8.3"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 0-2","Variance Analysis (Unemployment)","0.5585106382978723"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 3 - 4","Unemployment","9.8"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 3 - 4","Variance Analysis (Unemployment)","0"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 5 - 8","Unemployment","9.8"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 5 - 8","Variance Analysis (Unemployment)","0.5076923076923078"
"Östra Sverige","All Levels","Unemployment","7.6"
"Östra Sverige","All Levels","Variance Analysis (Unemployment)","0.3027522935779817"
"Östra Sverige","Levels 0-2","Unemployment","18.6"
"Östra Sverige","Levels 0-2","Variance Analysis (Unemployment)","0.010638297872340387"
"Östra Sverige","Levels 3 - 4","Unemployment","6.5"
"Östra Sverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.33673469387755106"
"Östra Sverige","Levels 5 - 8","Unemployment","4.1"
"Östra Sverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.36923076923076936"
"Franche-Comté","All Levels","Unemployment","9"
"Franche-Comté","All Levels","Variance Analysis (Unemployment)","0.17431192660550462"
"Franche-Comté","Levels 0-2","Unemployment","14.6"
"Franche-Comté","Levels 0-2","Variance Analysis (Unemployment)","0.22340425531914898"
"Franche-Comté","Levels 3 - 4","Unemployment","8.7"
"Franche-Comté","Levels 3 - 4","Variance Analysis (Unemployment)","0.11224489795918383"
"Franche-Comté","Levels 5 - 8","Unemployment","4.5"
"Franche-Comté","Levels 5 - 8","Variance Analysis (Unemployment)","0.3076923076923077"
"Centro (IT)","All Levels","Unemployment","9.4"
"Centro (IT)","All Levels","Variance Analysis (Unemployment)","0.13761467889908258"
"Centro (IT)","Levels 0-2","Unemployment","11.2"
"Centro (IT)","Levels 0-2","Variance Analysis (Unemployment)","0.40425531914893625"
"Centro (IT)","Levels 3 - 4","Unemployment","9.6"
"Centro (IT)","Levels 3 - 4","Variance Analysis (Unemployment)","0.02040816326530623"
"Centro (IT)","Levels 5 - 8","Unemployment","6.5"
"Centro (IT)","Levels 5 - 8","Variance Analysis (Unemployment)","0"
"Hovedstaden","All Levels","Unemployment","8.4"
"Hovedstaden","All Levels","Variance Analysis (Unemployment)","0.22935779816513763"
"Hovedstaden","Levels 0-2","Unemployment","15.7"
"Hovedstaden","Levels 0-2","Variance Analysis (Unemployment)","0.16489361702127667"
"Hovedstaden","Levels 3 - 4","Unemployment","7.1"
"Hovedstaden","Levels 3 - 4","Variance Analysis (Unemployment)","0.27551020408163274"
"Hovedstaden","Levels 5 - 8","Unemployment","5.5"
"Hovedstaden","Levels 5 - 8","Variance Analysis (Unemployment)","0.15384615384615385"
"Região Autónoma da Madeira (PT)","All Levels","Unemployment","17.5"
"Região Autónoma da Madeira (PT)","All Levels","Variance Analysis (Unemployment)","0.6055045871559632"
"Região Autónoma da Madeira (PT)","Levels 0-2","Unemployment","19.2"
"Região Autónoma da Madeira (PT)","Levels 0-2","Variance Analysis (Unemployment)","0.021276595744680774"
"Região Autónoma da Madeira (PT)","Levels 3 - 4","Unemployment",
"Região Autónoma da Madeira (PT)","Levels 3 - 4","Variance Analysis (Unemployment)","1"
"Região Autónoma da Madeira (PT)","Levels 5 - 8","Unemployment",
"Região Autónoma da Madeira (PT)","Levels 5 - 8","Variance Analysis (Unemployment)","1"
"Scotland","All Levels","Unemployment","8"
"Scotland","All Levels","Variance Analysis (Unemployment)","0.26605504587155965"
"Scotland","Levels 0-2","Unemployment","15.6"
"Scotland","Levels 0-2","Variance Analysis (Unemployment)","0.1702127659574469"
"Scotland","Levels 3 - 4","Unemployment","8.6"
"Scotland","Levels 3 - 4","Variance Analysis (Unemployment)","0.12244897959183683"
"Scotland","Levels 5 - 8","Unemployment","4.4"
"Scotland","Levels 5 - 8","Variance Analysis (Unemployment)","0.32307692307692304"
"Akdeniz","All Levels","Unemployment","8.5"
"Akdeniz","All Levels","Variance Analysis (Unemployment)","0.22018348623853215"
"Akdeniz","Levels 0-2","Unemployment","7.5"
"Akdeniz","Levels 0-2","Variance Analysis (Unemployment)","0.601063829787234"
"Akdeniz","Levels 3 - 4","Unemployment","11.4"
"Akdeniz","Levels 3 - 4","Variance Analysis (Unemployment)","0.16326530612244894"
"Akdeniz","Levels 5 - 8","Unemployment","9.1"
"Akdeniz","Levels 5 - 8","Variance Analysis (Unemployment)","0.4"
"East Wales","All Levels","Unemployment","7.6"
"East Wales","All Levels","Variance Analysis (Unemployment)","0.3027522935779817"
"East Wales","Levels 0-2","Unemployment","18.8"
"East Wales","Levels 0-2","Variance Analysis (Unemployment)","0"
"East Wales","Levels 3 - 4","Unemployment","6.9"
"East Wales","Levels 3 - 4","Variance Analysis (Unemployment)","0.29591836734693877"
"East Wales","Levels 5 - 8","Unemployment","3.2"
"East Wales","Levels 5 - 8","Variance Analysis (Unemployment)","0.5076923076923077"
"Bourgogne - Franche-Comté","All Levels","Unemployment","8.9"
"Bourgogne - Franche-Comté","All Levels","Variance Analysis (Unemployment)","0.18348623853211005"
"Bourgogne - Franche-Comté","Levels 0-2","Unemployment","13.8"
"Bourgogne - Franche-Comté","Levels 0-2","Variance Analysis (Unemployment)","0.26595744680851063"
"Bourgogne - Franche-Comté","Levels 3 - 4","Unemployment","8.5"
"Bourgogne - Franche-Comté","Levels 3 - 4","Variance Analysis (Unemployment)","0.13265306122448986"
"Bourgogne - Franche-Comté","Levels 5 - 8","Unemployment","5.2"
"Bourgogne - Franche-Comté","Levels 5 - 8","Variance Analysis (Unemployment)","0.2"
"Nouvelle-Aquitaine","All Levels","Unemployment","8.8"
"Nouvelle-Aquitaine","All Levels","Variance Analysis (Unemployment)","0.19266055045871552"
"Nouvelle-Aquitaine","Levels 0-2","Unemployment","13.5"
"Nouvelle-Aquitaine","Levels 0-2","Variance Analysis (Unemployment)","0.2819148936170213"
"Nouvelle-Aquitaine","Levels 3 - 4","Unemployment","8.6"
"Nouvelle-Aquitaine","Levels 3 - 4","Variance Analysis (Unemployment)","0.12244897959183683"
"Nouvelle-Aquitaine","Levels 5 - 8","Unemployment","5.4"
"Nouvelle-Aquitaine","Levels 5 - 8","Variance Analysis (Unemployment)","0.16923076923076918"
"Marche","All Levels","Unemployment","9.1"
"Marche","All Levels","Variance Analysis (Unemployment)","0.16513761467889915"
"Marche","Levels 0-2","Unemployment","9.9"
"Marche","Levels 0-2","Variance Analysis (Unemployment)","0.473404255319149"
"Marche","Levels 3 - 4","Unemployment","8.9"
"Marche","Levels 3 - 4","Variance Analysis (Unemployment)","0.09183673469387758"
"Marche","Levels 5 - 8","Unemployment","8.3"
"Marche","Levels 5 - 8","Variance Analysis (Unemployment)","0.27692307692307705"
"West Midlands (UK)","All Levels","Unemployment","8.6"
"West Midlands (UK)","All Levels","Variance Analysis (Unemployment)","0.21100917431192667"
"West Midlands (UK)","Levels 0-2","Unemployment","14"
"West Midlands (UK)","Levels 0-2","Variance Analysis (Unemployment)","0.25531914893617025"
"West Midlands (UK)","Levels 3 - 4","Unemployment","8.9"
"West Midlands (UK)","Levels 3 - 4","Variance Analysis (Unemployment)","0.09183673469387758"
"West Midlands (UK)","Levels 5 - 8","Unemployment","4.6"
"West Midlands (UK)","Levels 5 - 8","Variance Analysis (Unemployment)","0.2923076923076924"
"Bourgogne","All Levels","Unemployment","8.8"
"Bourgogne","All Levels","Variance Analysis (Unemployment)","0.19266055045871552"
"Bourgogne","Levels 0-2","Unemployment","13.2"
"Bourgogne","Levels 0-2","Variance Analysis (Unemployment)","0.29787234042553196"
"Bourgogne","Levels 3 - 4","Unemployment","8.3"
"Bourgogne","Levels 3 - 4","Variance Analysis (Unemployment)","0.1530612244897959"
"Bourgogne","Levels 5 - 8","Unemployment","5.7"
"Bourgogne","Levels 5 - 8","Variance Analysis (Unemployment)","0.12307692307692304"
"Eastern Scotland (NUTS 2013)","All Levels","Unemployment","7.6"
"Eastern Scotland (NUTS 2013)","All Levels","Variance Analysis (Unemployment)","0.3027522935779817"
"Eastern Scotland (NUTS 2013)","Levels 0-2","Unemployment","15.7"
"Eastern Scotland (NUTS 2013)","Levels 0-2","Variance Analysis (Unemployment)","0.16489361702127667"
"Eastern Scotland (NUTS 2013)","Levels 3 - 4","Unemployment","8.4"
"Eastern Scotland (NUTS 2013)","Levels 3 - 4","Variance Analysis (Unemployment)","0.14285714285714288"
"Eastern Scotland (NUTS 2013)","Levels 5 - 8","Unemployment","4.3"
"Eastern Scotland (NUTS 2013)","Levels 5 - 8","Variance Analysis (Unemployment)","0.3384615384615385"
"Manner-Suomi","All Levels","Unemployment","7.7"
"Manner-Suomi","All Levels","Variance Analysis (Unemployment)","0.29357798165137616"
"Manner-Suomi","Levels 0-2","Unemployment","16.1"
"Manner-Suomi","Levels 0-2","Variance Analysis (Unemployment)","0.1436170212765957"
"Manner-Suomi","Levels 3 - 4","Unemployment","8.2"
"Manner-Suomi","Levels 3 - 4","Variance Analysis (Unemployment)","0.16326530612244908"
"Manner-Suomi","Levels 5 - 8","Unemployment","3.9"
"Manner-Suomi","Levels 5 - 8","Variance Analysis (Unemployment)","0.4"
"Derbyshire and Nottinghamshire","All Levels","Unemployment","8.3"
"Derbyshire and Nottinghamshire","All Levels","Variance Analysis (Unemployment)","0.2385321100917431"
"Derbyshire and Nottinghamshire","Levels 0-2","Unemployment","15.5"
"Derbyshire and Nottinghamshire","Levels 0-2","Variance Analysis (Unemployment)","0.17553191489361705"
"Derbyshire and Nottinghamshire","Levels 3 - 4","Unemployment","8"
"Derbyshire and Nottinghamshire","Levels 3 - 4","Variance Analysis (Unemployment)","0.18367346938775517"
"Derbyshire and Nottinghamshire","Levels 5 - 8","Unemployment","4"
"Derbyshire and Nottinghamshire","Levels 5 - 8","Variance Analysis (Unemployment)","0.3846153846153847"
"Finland","All Levels","Unemployment","7.7"
"Finland","All Levels","Variance Analysis (Unemployment)","0.29357798165137616"
"Finland","Levels 0-2","Unemployment","16"
"Finland","Levels 0-2","Variance Analysis (Unemployment)","0.14893617021276598"
"Finland","Levels 3 - 4","Unemployment","8.2"
"Finland","Levels 3 - 4","Variance Analysis (Unemployment)","0.16326530612244908"
"Finland","Levels 5 - 8","Unemployment","3.9"
"Finland","Levels 5 - 8","Variance Analysis (Unemployment)","0.4"
"Sud-Est","All Levels","Unemployment","9.4"
"Sud-Est","All Levels","Variance Analysis (Unemployment)","0.13761467889908258"
"Sud-Est","Levels 0-2","Unemployment","9.7"
"Sud-Est","Levels 0-2","Variance Analysis (Unemployment)","0.4840425531914894"
"Sud-Est","Levels 3 - 4","Unemployment","9.9"
"Sud-Est","Levels 3 - 4","Variance Analysis (Unemployment)","0.010204081632653024"
"Sud-Est","Levels 5 - 8","Unemployment","6.7"
"Sud-Est","Levels 5 - 8","Variance Analysis (Unemployment)","0.030769230769230792"
"Basse-Normandie","All Levels","Unemployment","8.8"
"Basse-Normandie","All Levels","Variance Analysis (Unemployment)","0.19266055045871552"
"Basse-Normandie","Levels 0-2","Unemployment","12.6"
"Basse-Normandie","Levels 0-2","Variance Analysis (Unemployment)","0.32978723404255317"
"Basse-Normandie","Levels 3 - 4","Unemployment","9"
"Basse-Normandie","Levels 3 - 4","Variance Analysis (Unemployment)","0.08163265306122454"
"Basse-Normandie","Levels 5 - 8","Unemployment","5.3"
"Basse-Normandie","Levels 5 - 8","Variance Analysis (Unemployment)","0.18461538461538468"
"Pays-de-la-Loire","All Levels","Unemployment","8.4"
"Pays-de-la-Loire","All Levels","Variance Analysis (Unemployment)","0.22935779816513763"
"Pays-de-la-Loire","Levels 0-2","Unemployment","14.4"
"Pays-de-la-Loire","Levels 0-2","Variance Analysis (Unemployment)","0.23404255319148937"
"Pays-de-la-Loire","Levels 3 - 4","Unemployment","8"
"Pays-de-la-Loire","Levels 3 - 4","Variance Analysis (Unemployment)","0.18367346938775517"
"Pays-de-la-Loire","Levels 5 - 8","Unemployment","4.8"
"Pays-de-la-Loire","Levels 5 - 8","Variance Analysis (Unemployment)","0.26153846153846155"
"Auvergne - Rhône-Alpes","All Levels","Unemployment","8.4"
"Auvergne - Rhône-Alpes","All Levels","Variance Analysis (Unemployment)","0.22935779816513763"
"Auvergne - Rhône-Alpes","Levels 0-2","Unemployment","13.5"
"Auvergne - Rhône-Alpes","Levels 0-2","Variance Analysis (Unemployment)","0.2819148936170213"
"Auvergne - Rhône-Alpes","Levels 3 - 4","Unemployment","8.7"
"Auvergne - Rhône-Alpes","Levels 3 - 4","Variance Analysis (Unemployment)","0.11224489795918383"
"Auvergne - Rhône-Alpes","Levels 5 - 8","Unemployment","4.9"
"Auvergne - Rhône-Alpes","Levels 5 - 8","Variance Analysis (Unemployment)","0.24615384615384608"
"Midi-Pyrénées","All Levels","Unemployment","8.3"
"Midi-Pyrénées","All Levels","Variance Analysis (Unemployment)","0.2385321100917431"
"Midi-Pyrénées","Levels 0-2","Unemployment","12.4"
"Midi-Pyrénées","Levels 0-2","Variance Analysis (Unemployment)","0.3404255319148936"
"Midi-Pyrénées","Levels 3 - 4","Unemployment","9.1"
"Midi-Pyrénées","Levels 3 - 4","Variance Analysis (Unemployment)","0.07142857142857154"
"Midi-Pyrénées","Levels 5 - 8","Unemployment","5.7"
"Midi-Pyrénées","Levels 5 - 8","Variance Analysis (Unemployment)","0.12307692307692304"
"Västsverige","All Levels","Unemployment","7.7"
"Västsverige","All Levels","Variance Analysis (Unemployment)","0.29357798165137616"
"Västsverige","Levels 0-2","Unemployment","15.6"
"Västsverige","Levels 0-2","Variance Analysis (Unemployment)","0.1702127659574469"
"Västsverige","Levels 3 - 4","Unemployment","7"
"Västsverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.28571428571428575"
"Västsverige","Levels 5 - 8","Unemployment","4.8"
"Västsverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.26153846153846155"
"Île de France","All Levels","Unemployment","8.1"
"Île de France","All Levels","Variance Analysis (Unemployment)","0.2568807339449542"
"Île de France","Levels 0-2","Unemployment","13.4"
"Île de France","Levels 0-2","Variance Analysis (Unemployment)","0.2872340425531915"
"Île de France","Levels 3 - 4","Unemployment","8.5"
"Île de France","Levels 3 - 4","Variance Analysis (Unemployment)","0.13265306122448986"
"Île de France","Levels 5 - 8","Unemployment","5"
"Île de France","Levels 5 - 8","Variance Analysis (Unemployment)","0.23076923076923075"
"Sud - Muntenia","All Levels","Unemployment","9.5"
"Sud - Muntenia","All Levels","Variance Analysis (Unemployment)","0.1284403669724771"
"Sud - Muntenia","Levels 0-2","Unemployment","7.9"
"Sud - Muntenia","Levels 0-2","Variance Analysis (Unemployment)","0.5797872340425532"
"Sud - Muntenia","Levels 3 - 4","Unemployment","10.7"
"Sud - Muntenia","Levels 3 - 4","Variance Analysis (Unemployment)","0.0918367346938774"
"Sud - Muntenia","Levels 5 - 8","Unemployment","6.9"
"Sud - Muntenia","Levels 5 - 8","Variance Analysis (Unemployment)","0.061538461538461584"
"Highlands and Islands","All Levels","Unemployment","8.1"
"Highlands and Islands","All Levels","Variance Analysis (Unemployment)","0.2568807339449542"
"Highlands and Islands","Levels 0-2","Unemployment","13.1"
"Highlands and Islands","Levels 0-2","Variance Analysis (Unemployment)","0.30319148936170215"
"Highlands and Islands","Levels 3 - 4","Unemployment","8"
"Highlands and Islands","Levels 3 - 4","Variance Analysis (Unemployment)","0.18367346938775517"
"Highlands and Islands","Levels 5 - 8","Unemployment","5.7"
"Highlands and Islands","Levels 5 - 8","Variance Analysis (Unemployment)","0.12307692307692304"
"Stockholm","All Levels","Unemployment","6.8"
"Stockholm","All Levels","Variance Analysis (Unemployment)","0.3761467889908257"
"Stockholm","Levels 0-2","Unemployment","18.5"
"Stockholm","Levels 0-2","Variance Analysis (Unemployment)","0.015957446808510675"
"Stockholm","Levels 3 - 4","Unemployment","5.6"
"Stockholm","Levels 3 - 4","Variance Analysis (Unemployment)","0.42857142857142866"
"Stockholm","Levels 5 - 8","Unemployment","4"
"Stockholm","Levels 5 - 8","Variance Analysis (Unemployment)","0.3846153846153847"
"United Kingdom","All Levels","Unemployment","7.9"
"United Kingdom","All Levels","Variance Analysis (Unemployment)","0.27522935779816515"
"United Kingdom","Levels 0-2","Unemployment","13.9"
"United Kingdom","Levels 0-2","Variance Analysis (Unemployment)","0.26063829787234044"
"United Kingdom","Levels 3 - 4","Unemployment","8.6"
"United Kingdom","Levels 3 - 4","Variance Analysis (Unemployment)","0.12244897959183683"
"United Kingdom","Levels 5 - 8","Unemployment","4.3"
"United Kingdom","Levels 5 - 8","Variance Analysis (Unemployment)","0.3384615384615385"
"Etelä-Suomi","All Levels","Unemployment","7.5"
"Etelä-Suomi","All Levels","Variance Analysis (Unemployment)","0.3119266055045872"
"Etelä-Suomi","Levels 0-2","Unemployment","15.6"
"Etelä-Suomi","Levels 0-2","Variance Analysis (Unemployment)","0.1702127659574469"
"Etelä-Suomi","Levels 3 - 4","Unemployment","7.8"
"Etelä-Suomi","Levels 3 - 4","Variance Analysis (Unemployment)","0.20408163265306134"
"Etelä-Suomi","Levels 5 - 8","Unemployment","3.6"
"Etelä-Suomi","Levels 5 - 8","Variance Analysis (Unemployment)","0.4461538461538461"
"Bretagne","All Levels","Unemployment","8"
"Bretagne","All Levels","Variance Analysis (Unemployment)","0.26605504587155965"
"Bretagne","Levels 0-2","Unemployment","12"
"Bretagne","Levels 0-2","Variance Analysis (Unemployment)","0.3617021276595745"
"Bretagne","Levels 3 - 4","Unemployment","7.7"
"Bretagne","Levels 3 - 4","Variance Analysis (Unemployment)","0.21428571428571433"
"Bretagne","Levels 5 - 8","Unemployment","6.7"
"Bretagne","Levels 5 - 8","Variance Analysis (Unemployment)","0.030769230769230792"
"Zonguldak, Karabük, Bartin","All Levels","Unemployment","6.6"
"Zonguldak, Karabük, Bartin","All Levels","Variance Analysis (Unemployment)","0.3944954128440368"
"Zonguldak, Karabük, Bartin","Levels 0-2","Unemployment","4.3"
"Zonguldak, Karabük, Bartin","Levels 0-2","Variance Analysis (Unemployment)","0.7712765957446809"
"Zonguldak, Karabük, Bartin","Levels 3 - 4","Unemployment","12.4"
"Zonguldak, Karabük, Bartin","Levels 3 - 4","Variance Analysis (Unemployment)","0.26530612244897955"
"Zonguldak, Karabük, Bartin","Levels 5 - 8","Unemployment","11.1"
"Zonguldak, Karabük, Bartin","Levels 5 - 8","Variance Analysis (Unemployment)","0.7076923076923076"
"Rhône-Alpes","All Levels","Unemployment","8.1"
"Rhône-Alpes","All Levels","Variance Analysis (Unemployment)","0.2568807339449542"
"Rhône-Alpes","Levels 0-2","Unemployment","13"
"Rhône-Alpes","Levels 0-2","Variance Analysis (Unemployment)","0.30851063829787234"
"Rhône-Alpes","Levels 3 - 4","Unemployment","8.1"
