Product Name,Product ID,Value Column Name,Value
"Avery Trapezoid Ring Binder, 3" Capacity, Black, 1040 sheets","OFF-BI-10002794","% Profit / (Loss)","-1.517463803481373"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Quantity","3"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Discount","0"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Unit Price","11.671999999999999"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Total Discount","0"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Gross Sales","35.016"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Sales","35.016"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Cost","37.0045"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","Profit / (Loss)","-1.988500000000002"
"Belkin Standard 104 key USB Keyboard","TEC-AC-10002718","% Profit / (Loss)","-0.056788325336988806"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Quantity","3"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Discount","0"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Unit Price","89.645"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Total Discount","0"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Gross Sales","268.935"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Sales","268.935"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Cost","478.2043"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","Profit / (Loss)","-209.2693"
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041","% Profit / (Loss)","-0.7781408146950006"
"Blackstonian Pencils","OFF-AR-10004752","Quantity","3"
"Blackstonian Pencils","OFF-AR-10004752","Discount","0"
"Blackstonian Pencils","OFF-AR-10004752","Unit Price","2.136"
"Blackstonian Pencils","OFF-AR-10004752","Total Discount","0"
"Blackstonian Pencils","OFF-AR-10004752","Gross Sales","6.408"
"Blackstonian Pencils","OFF-AR-10004752","Sales","6.408"
"Blackstonian Pencils","OFF-AR-10004752","Cost","5.5672"
"Blackstonian Pencils","OFF-AR-10004752","Profit / (Loss)","0.8408000000000007"
"Blackstonian Pencils","OFF-AR-10004752","% Profit / (Loss)","0.13121098626716604"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Quantity","3"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Discount","0"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Unit Price","208.70000000000002"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Total Discount","0"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Gross Sales","626.1"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Sales","626.1"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Cost","1164.046"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","Profit / (Loss)","-537.946"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256","% Profit / (Loss)","-0.8592014055262738"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Quantity","3"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Discount","0"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Unit Price","200.49"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Total Discount","0"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Gross Sales","601.47"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Sales","601.47"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Cost","901.705"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","Profit / (Loss)","-300.235"
"Bretford CR8500 Series Meeting Room Furniture","FUR-TA-10003569","% Profit / (Loss)","-0.49916870334347513"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Quantity","3"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Discount","0"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Unit Price","239.992"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Total Discount","0"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Gross Sales","719.976"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Sales","719.976"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Cost","584.7805"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","Profit / (Loss)","135.19550000000004"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202","% Profit / (Loss)","0.1877777870373457"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Quantity","3"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Discount","0"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Unit Price","335.993"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Total Discount","0"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Gross Sales","1007.979"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Sales","1007.979"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Cost","964.4799"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","Profit / (Loss)","43.4991"
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937","% Profit / (Loss)","0.043154768105287906"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Quantity","3"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Discount","1"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Unit Price","2.596"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Total Discount","3"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Gross Sales","7.788"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Sales","4.788"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Cost","11.8882"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","Profit / (Loss)","-7.100199999999999"
"Cardinal Hold-It CD Pocket","OFF-BI-10002194","% Profit / (Loss)","-1.4829156223893065"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Quantity","3"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Discount","1"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Unit Price","2.266"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Total Discount","3"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Gross Sales","6.798"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Sales","3.798"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Cost","8.8849"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","Profit / (Loss)","-5.0869"
"Cardinal HOLDit! Binder Insert Strips,Extra Strips","OFF-BI-10003429","% Profit / (Loss)","-1.339362822538178"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Quantity","3"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Discount","0"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Unit Price","160.32"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Total Discount","0"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Gross Sales","480.96"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Sales","480.96"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Cost","749.7976"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","Profit / (Loss)","-268.8376"
"Chromcraft 48" x 96" Racetrack Double Pedestal Table","FUR-TA-10001932","% Profit / (Loss)","-0.5589604125083167"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Quantity","3"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Discount","0"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Unit Price","118.485"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Total Discount","0"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Gross Sales","355.455"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Sales","355.455"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Cost","539.7916"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","Profit / (Loss)","-184.33660000000003"
"Chromcraft Rectangular Conference Tables","FUR-TA-10001539","% Profit / (Loss)","-0.5185933521824141"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Quantity","3"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Discount","1"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Unit Price","1.7779999999999998"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Total Discount","3"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Gross Sales","5.334"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Sales","2.334"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Cost","7.8358"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","Profit / (Loss)","-5.501799999999999"
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626","% Profit / (Loss)","-2.357240788346187"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Quantity","3"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Discount","0"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Unit Price","15.176"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Total Discount","0"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Gross Sales","45.528"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Sales","45.528"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Cost","29.3932"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","Profit / (Loss)","16.1348"
"Computer Printout Paper with Letter-Trim Perforations","OFF-PA-10001295","% Profit / (Loss)","0.3543929010718678"
"Dax Clear Box Frame","FUR-FU-10001424","Quantity","3"
"Dax Clear Box Frame","FUR-FU-10001424","Discount","1"
"Dax Clear Box Frame","FUR-FU-10001424","Unit Price","4.492"
"Dax Clear Box Frame","FUR-FU-10001424","Total Discount","3"
"Dax Clear Box Frame","FUR-FU-10001424","Gross Sales","13.476"
"Dax Clear Box Frame","FUR-FU-10001424","Sales","10.476"
"Dax Clear Box Frame","FUR-FU-10001424","Cost","16.6854"
"Dax Clear Box Frame","FUR-FU-10001424","Profit / (Loss)","-6.2094000000000005"
"Dax Clear Box Frame","FUR-FU-10001424","% Profit / (Loss)","-0.5927262313860251"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Quantity","3"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Discount","1"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Unit Price","9.096"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Total Discount","3"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Gross Sales","27.288"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Sales","24.288"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Cost","36.4392"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","Profit / (Loss)","-12.1512"
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849","% Profit / (Loss)","-0.500296442687747"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Quantity","3"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Discount","0"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Unit Price","4.4639999999999995"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Total Discount","0"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Gross Sales","13.392"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Sales","13.392"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Cost","10.0114"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","Profit / (Loss)","3.3805999999999994"
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716","% Profit / (Loss)","0.2524342891278375"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Quantity","3"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Discount","0"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Unit Price","105.68599999999999"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Total Discount","0"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Gross Sales","317.058"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Sales","317.058"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Cost","334.8756"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","Profit / (Loss)","-17.817600000000027"
"DMI Arturo Collection Mission-style Design Wood Chair","FUR-CH-10002602","% Profit / (Loss)","-0.05619665802471472"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Quantity","3"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Discount","2"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Unit Price","24.2"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Total Discount","6"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Gross Sales","72.6"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Sales","66.6"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Cost","143.655"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","Profit / (Loss)","-77.055"
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597","% Profit / (Loss)","-1.1569819819819822"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Quantity","3"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Discount","1"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Unit Price","3.952"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Total Discount","3"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Gross Sales","11.856"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Sales","8.856"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Cost","15.1194"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","Profit / (Loss)","-6.263400000000001"
"Eldon Expressions Wood Desk Accessories, Oak","FUR-FU-10002364","% Profit / (Loss)","-0.7072493224932249"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Quantity","3"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Discount","1"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Unit Price","11.688"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Total Discount","3"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Gross Sales","35.064"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Sales","32.064"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Cost","44.2896"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","Profit / (Loss)","-12.2256"
"Executive Impressions 16-1/2" Circular Wall Clock","FUR-FU-10001379","% Profit / (Loss)","-0.3812874251497006"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Quantity","3"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Discount","1"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Unit Price","255.198"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Total Discount","3"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Gross Sales","765.594"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Sales","762.594"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Cost","1905.685"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","Profit / (Loss)","-1143.091"
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","OFF-BI-10003527","% Profit / (Loss)","-1.4989509489977626"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Quantity","3"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Discount","1"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Unit Price","4.788"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Total Discount","3"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Gross Sales","14.364"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Sales","11.364"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Cost","27.61"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","Profit / (Loss)","-16.246"
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738","% Profit / (Loss)","-1.4296022527279124"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Quantity","3"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Discount","1"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Unit Price","3.656"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Total Discount","3"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Gross Sales","10.968"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Sales","7.968"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Cost","9.7584"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","Profit / (Loss)","-1.7904"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586","% Profit / (Loss)","-0.2246987951807229"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Quantity","3"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Discount","1"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Unit Price","4.088"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Total Discount","3"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Gross Sales","12.264"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Sales","9.264"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Cost","22.36"
"GBC VeloBind Cover Sets","OFF-BI-10002353","Profit / (Loss)","-13.096"
"GBC VeloBind Cover Sets","OFF-BI-10002353","% Profit / (Loss)","-1.413644214162349"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Quantity","3"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Discount","0"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Unit Price","42.686"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Total Discount","0"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Gross Sales","128.058"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Sales","128.058"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Cost","151.5402"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","Profit / (Loss)","-23.482200000000006"
"Global Armless Task Chair, Royal Blue","FUR-CH-10003535","% Profit / (Loss)","-0.18337159724499835"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Quantity","3"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Discount","0"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Unit Price","200.186"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Total Discount","0"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Gross Sales","600.558"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Sales","600.558"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Cost","608.8374"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","Profit / (Loss)","-8.27940000000001"
"Global Deluxe High-Back Manager's Chair","FUR-CH-10004063","% Profit / (Loss)","-0.013786178853666092"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Quantity","3"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Discount","0"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Unit Price","189.686"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Total Discount","0"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Gross Sales","569.058"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Sales","569.058"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Cost","747.6048"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","Profit / (Loss)","-178.54679999999996"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229","% Profit / (Loss)","-0.31375852725029785"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Quantity","3"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Discount","0"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Unit Price","20.986"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Total Discount","0"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Gross Sales","62.958"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Sales","62.958"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Cost","65.3562"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","Profit / (Loss)","-2.3982000000000028"
"Global Stack Chair with Arms, Black","FUR-CH-10004754","% Profit / (Loss)","-0.0380920613742495"
"Global Task Chair, Black","FUR-CH-10001146","Quantity","3"
"Global Task Chair, Black","FUR-CH-10001146","Discount","0"
"Global Task Chair, Black","FUR-CH-10001146","Unit Price","35.623"
"Global Task Chair, Black","FUR-CH-10001146","Total Discount","0"
"Global Task Chair, Black","FUR-CH-10001146","Gross Sales","106.869"
"Global Task Chair, Black","FUR-CH-10001146","Sales","106.869"
"Global Task Chair, Black","FUR-CH-10001146","Cost","135.5763"
"Global Task Chair, Black","FUR-CH-10001146","Profit / (Loss)","-28.707300000000004"
"Global Task Chair, Black","FUR-CH-10001146","% Profit / (Loss)","-0.26862139628891446"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Quantity","3"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Discount","0"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Unit Price","249.186"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Total Discount","0"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Gross Sales","747.558"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Sales","747.558"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Cost","843.3726"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","Profit / (Loss)","-95.81460000000004"
"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","FUR-CH-10002331","% Profit / (Loss)","-0.12817012191696162"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Quantity","3"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Discount","0"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Unit Price","22.215"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Total Discount","0"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Gross Sales","66.645"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Sales","66.645"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Cost","108.7978"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","Profit / (Loss)","-42.1528"
"Hon 61000 Series Interactive Training Tables","FUR-TA-10001676","% Profit / (Loss)","-0.632497561707555"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Quantity","3"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Discount","0"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Unit Price","79.786"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Total Discount","0"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Gross Sales","239.358"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Sales","239.358"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Cost","286.9296"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","Profit / (Loss)","-47.57159999999999"
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545","% Profit / (Loss)","-0.19874664728147792"
"Howard Miller 11-1/2" Diameter Grantwood Wall Clock","FUR-FU-10003039","Quantity","3"
"Howard Miller 11-1/2" Diameter Grantwood Wall Clock","FUR-FU-10003039","Discount","1"
"Howard Miller 11-1/2" Diameter Grantwood Wall Clock","FUR-FU-10003039","Unit Price","18.252"
"Howard Miller 11-1/2" Diameter Grantwood Wall Clock","FUR-FU-10003039","Total Discount","3"
