GEO (Labels),Level ,Value Column Name,Value
"Northumberland and Tyne and Wear","All Levels","Unemployment","7.1"
"Northumberland and Tyne and Wear","Levels 0-2","Unemployment","11.9"
"Northumberland and Tyne and Wear","Levels 3 - 4","Unemployment","7.7"
"Northumberland and Tyne and Wear","Levels 5 - 8","Unemployment","3.9"
"Yugozapaden","All Levels","Unemployment","5.4"
"Yugozapaden","Levels 0-2","Unemployment","16.2"
"Yugozapaden","Levels 3 - 4","Unemployment","6.3"
"Yugozapaden","Levels 5 - 8","Unemployment","2.7"
"Övre Norrland","All Levels","Unemployment","5.8"
"Övre Norrland","Levels 0-2","Unemployment","16.1"
"Övre Norrland","Levels 3 - 4","Unemployment","4.8"
"Övre Norrland","Levels 5 - 8","Unemployment","3.8"
"Småland med öarna","All Levels","Unemployment","6.2"
"Småland med öarna","Levels 0-2","Unemployment","16.3"
"Småland med öarna","Levels 3 - 4","Unemployment","4.9"
"Småland med öarna","Levels 5 - 8","Unemployment","3.1"
"South Yorkshire","All Levels","Unemployment","7.2"
"South Yorkshire","Levels 0-2","Unemployment","11.7"
"South Yorkshire","Levels 3 - 4","Unemployment","8.5"
"South Yorkshire","Levels 5 - 8","Unemployment","3.1"
"Zuid-Holland","All Levels","Unemployment","7.1"
"Zuid-Holland","Levels 0-2","Unemployment","12.3"
"Zuid-Holland","Levels 3 - 4","Unemployment","7.1"
"Zuid-Holland","Levels 5 - 8","Unemployment","3.8"
"Mecklenburg-Vorpommern","All Levels","Unemployment","6.3"
"Mecklenburg-Vorpommern","Levels 0-2","Unemployment","13.7"
"Mecklenburg-Vorpommern","Levels 3 - 4","Unemployment","6.7"
"Mecklenburg-Vorpommern","Levels 5 - 8","Unemployment","3.3"
"Balikesir, Çanakkale","All Levels","Unemployment","6.8"
"Balikesir, Çanakkale","Levels 0-2","Unemployment","4.9"
"Balikesir, Çanakkale","Levels 3 - 4","Unemployment","8.5"
"Balikesir, Çanakkale","Levels 5 - 8","Unemployment","9.7"
"Észak-Magyarország","All Levels","Unemployment","6.3"
"Észak-Magyarország","Levels 0-2","Unemployment","15.8"
"Észak-Magyarország","Levels 3 - 4","Unemployment","5"
"Észak-Magyarország","Levels 5 - 8","Unemployment","2.8"
"Cesko","All Levels","Unemployment","4"
"Cesko","Levels 0-2","Unemployment","20.5"
"Cesko","Levels 3 - 4","Unemployment","3.5"
"Cesko","Levels 5 - 8","Unemployment","1.9"
"Czechia","All Levels","Unemployment","4"
"Czechia","Levels 0-2","Unemployment","20.5"
"Czechia","Levels 3 - 4","Unemployment","3.5"
"Czechia","Levels 5 - 8","Unemployment","1.9"
"Aydin, Denizli, Mugla","All Levels","Unemployment","6.7"
"Aydin, Denizli, Mugla","Levels 0-2","Unemployment","5.5"
"Aydin, Denizli, Mugla","Levels 3 - 4","Unemployment","9.1"
"Aydin, Denizli, Mugla","Levels 5 - 8","Unemployment","8.5"
"Ticino","All Levels","Unemployment","6.9"
"Ticino","Levels 0-2","Unemployment","10.6"
"Ticino","Levels 3 - 4","Unemployment","6.8"
"Ticino","Levels 5 - 8","Unemployment","5.5"
"Noord-Nederland","All Levels","Unemployment","7.1"
"Noord-Nederland","Levels 0-2","Unemployment","11.9"
"Noord-Nederland","Levels 3 - 4","Unemployment","6.8"
"Noord-Nederland","Levels 5 - 8","Unemployment","3.9"
"Algarve","All Levels","Unemployment","9.3"
"Algarve","Levels 0-2","Unemployment","9.9"
"Algarve","Levels 3 - 4","Unemployment","10.4"
"Algarve","Levels 5 - 8","Unemployment",
"Friuli-Venezia Giulia","All Levels","Unemployment","7.6"
"Friuli-Venezia Giulia","Levels 0-2","Unemployment","9.9"
"Friuli-Venezia Giulia","Levels 3 - 4","Unemployment","7.3"
"Friuli-Venezia Giulia","Levels 5 - 8","Unemployment","4.7"
"Sachsen","All Levels","Unemployment","5"
"Sachsen","Levels 0-2","Unemployment","16.9"
"Sachsen","Levels 3 - 4","Unemployment","5.2"
"Sachsen","Levels 5 - 8","Unemployment","2.3"
"Macroregiunea patru","All Levels","Unemployment","7.6"
"Macroregiunea patru","Levels 0-2","Unemployment","8.5"
"Macroregiunea patru","Levels 3 - 4","Unemployment","8.1"
"Macroregiunea patru","Levels 5 - 8","Unemployment","5"
"Sud-Est","All Levels","Unemployment","7.7"
"Sud-Est","Levels 0-2","Unemployment","9.4"
"Sud-Est","Levels 3 - 4","Unemployment","7.9"
"Sud-Est","Levels 5 - 8","Unemployment","4.1"
"Macroregiunea trei","All Levels","Unemployment","7"
"Macroregiunea trei","Levels 0-2","Unemployment","11.3"
"Macroregiunea trei","Levels 3 - 4","Unemployment","7.7"
"Macroregiunea trei","Levels 5 - 8","Unemployment","3"
"Severovýchod","All Levels","Unemployment","4"
"Severovýchod","Levels 0-2","Unemployment","19.4"
"Severovýchod","Levels 3 - 4","Unemployment","3.5"
"Severovýchod","Levels 5 - 8","Unemployment","1.8"
"Lombardia","All Levels","Unemployment","7.4"
"Lombardia","Levels 0-2","Unemployment","9.8"
"Lombardia","Levels 3 - 4","Unemployment","7.4"
"Lombardia","Levels 5 - 8","Unemployment","3.9"
"Prov. Antwerpen","All Levels","Unemployment","6.1"
"Prov. Antwerpen","Levels 0-2","Unemployment","13.2"
"Prov. Antwerpen","Levels 3 - 4","Unemployment","5.9"
"Prov. Antwerpen","Levels 5 - 8","Unemployment","3.3"
"Provincia Autonoma di Trento","All Levels","Unemployment","6.9"
"Provincia Autonoma di Trento","Levels 0-2","Unemployment","10.3"
"Provincia Autonoma di Trento","Levels 3 - 4","Unemployment","5.9"
"Provincia Autonoma di Trento","Levels 5 - 8","Unemployment","5.1"
"Austria","All Levels","Unemployment","6"
"Austria","Levels 0-2","Unemployment","12.7"
"Austria","Levels 3 - 4","Unemployment","5.8"
"Austria","Levels 5 - 8","Unemployment","3.6"
"Makroregion Województwo Mazowieckie","All Levels","Unemployment","5.5"
"Makroregion Województwo Mazowieckie","Levels 0-2","Unemployment","12.6"
"Makroregion Województwo Mazowieckie","Levels 3 - 4","Unemployment","6.8"
"Makroregion Województwo Mazowieckie","Levels 5 - 8","Unemployment","3.2"
"Valle d'Aosta/Vallée d'Aoste","All Levels","Unemployment","8.7"
"Valle d'Aosta/Vallée d'Aoste","Levels 0-2","Unemployment","11.8"
"Valle d'Aosta/Vallée d'Aoste","Levels 3 - 4","Unemployment","7.6"
"Valle d'Aosta/Vallée d'Aoste","Levels 5 - 8","Unemployment",
"Dresden","All Levels","Unemployment","4.9"
"Dresden","Levels 0-2","Unemployment","15.6"
"Dresden","Levels 3 - 4","Unemployment","5.1"
"Dresden","Levels 5 - 8","Unemployment","2.4"
"Lódzkie","All Levels","Unemployment","5.6"
"Lódzkie","Levels 0-2","Unemployment","13.6"
"Lódzkie","Levels 3 - 4","Unemployment","6.3"
"Lódzkie","Levels 5 - 8","Unemployment","2.5"
"Emilia-Romagna","All Levels","Unemployment","7"
"Emilia-Romagna","Levels 0-2","Unemployment","9.6"
"Emilia-Romagna","Levels 3 - 4","Unemployment","6.3"
"Emilia-Romagna","Levels 5 - 8","Unemployment","5"
"Makroregion Pólnocno-Zachodni","All Levels","Unemployment","5.4"
"Makroregion Pólnocno-Zachodni","Levels 0-2","Unemployment","14.1"
"Makroregion Pólnocno-Zachodni","Levels 3 - 4","Unemployment","5.7"
"Makroregion Pólnocno-Zachodni","Levels 5 - 8","Unemployment","2.6"
"Kastamonu, Çankiri, Sinop","All Levels","Unemployment","5.8"
"Kastamonu, Çankiri, Sinop","Levels 0-2","Unemployment","4.5"
"Kastamonu, Çankiri, Sinop","Levels 3 - 4","Unemployment","9.8"
"Kastamonu, Çankiri, Sinop","Levels 5 - 8","Unemployment","7.5"
"Southern Scotland","All Levels","Unemployment","6.3"
"Southern Scotland","Levels 0-2","Unemployment","10.7"
"Southern Scotland","Levels 3 - 4","Unemployment","5.7"
"Southern Scotland","Levels 5 - 8","Unemployment","4.9"
"Hovedstaden","All Levels","Unemployment","6.2"
"Hovedstaden","Levels 0-2","Unemployment","11.2"
"Hovedstaden","Levels 3 - 4","Unemployment","5.5"
"Hovedstaden","Levels 5 - 8","Unemployment","4.7"
"Região Autónoma da Madeira (PT)","All Levels","Unemployment","13"
"Região Autónoma da Madeira (PT)","Levels 0-2","Unemployment","14.4"
"Região Autónoma da Madeira (PT)","Levels 3 - 4","Unemployment",
"Região Autónoma da Madeira (PT)","Levels 5 - 8","Unemployment",
"Dél-Dunántúl","All Levels","Unemployment","6.2"
"Dél-Dunántúl","Levels 0-2","Unemployment","15.9"
"Dél-Dunántúl","Levels 3 - 4","Unemployment","5.2"
"Dél-Dunántúl","Levels 5 - 8","Unemployment",
"Konya, Karaman","All Levels","Unemployment","6.1"
"Konya, Karaman","Levels 0-2","Unemployment","5.1"
"Konya, Karaman","Levels 3 - 4","Unemployment","8"
"Konya, Karaman","Levels 5 - 8","Unemployment","8.1"
"Veneto","All Levels","Unemployment","6.8"
"Veneto","Levels 0-2","Unemployment","8.4"
"Veneto","Levels 3 - 4","Unemployment","6.1"
"Veneto","Levels 5 - 8","Unemployment","6"
"Friesland (NL)","All Levels","Unemployment","6.7"
"Friesland (NL)","Levels 0-2","Unemployment","10.6"
"Friesland (NL)","Levels 3 - 4","Unemployment","6.4"
"Friesland (NL)","Levels 5 - 8","Unemployment","3.5"
"Nord-Est","All Levels","Unemployment","6.8"
"Nord-Est","Levels 0-2","Unemployment","8.9"
"Nord-Est","Levels 3 - 4","Unemployment","6.2"
"Nord-Est","Levels 5 - 8","Unemployment","5.3"
"Luxembourg","All Levels","Unemployment","6.3"
"Luxembourg","Levels 0-2","Unemployment","9.9"
"Luxembourg","Levels 3 - 4","Unemployment","6.7"
"Luxembourg","Levels 5 - 8","Unemployment","4"
"Makroregion Poludniowy","All Levels","Unemployment","5.3"
"Makroregion Poludniowy","Levels 0-2","Unemployment","12.6"
"Makroregion Poludniowy","Levels 3 - 4","Unemployment","6.1"
"Makroregion Poludniowy","Levels 5 - 8","Unemployment","2.9"
"Drenthe","All Levels","Unemployment","6.5"
"Drenthe","Levels 0-2","Unemployment","11.3"
"Drenthe","Levels 3 - 4","Unemployment","5.2"
"Drenthe","Levels 5 - 8","Unemployment","3.8"
"Greater Manchester","All Levels","Unemployment","6.1"
"Greater Manchester","Levels 0-2","Unemployment","9.5"
"Greater Manchester","Levels 3 - 4","Unemployment","6.6"
"Greater Manchester","Levels 5 - 8","Unemployment","4.1"
"London","All Levels","Unemployment","5.6"
"London","Levels 0-2","Unemployment","8.9"
"London","Levels 3 - 4","Unemployment","8.1"
"London","Levels 5 - 8","Unemployment","3.6"
"Budapest","All Levels","Unemployment","4.3"
"Budapest","Levels 0-2","Unemployment","14.9"
"Budapest","Levels 3 - 4","Unemployment","4.9"
"Budapest","Levels 5 - 8","Unemployment","1.9"
"West-Nederland","All Levels","Unemployment","6"
"West-Nederland","Levels 0-2","Unemployment","10.1"
"West-Nederland","Levels 3 - 4","Unemployment","6.2"
"West-Nederland","Levels 5 - 8","Unemployment","3.6"
"Overijssel","All Levels","Unemployment","6.2"
"Overijssel","Levels 0-2","Unemployment","9.7"
"Overijssel","Levels 3 - 4","Unemployment","6.3"
"Overijssel","Levels 5 - 8","Unemployment","3.5"
"Pomorskie","All Levels","Unemployment","5.7"
"Pomorskie","Levels 0-2","Unemployment","10"
"Pomorskie","Levels 3 - 4","Unemployment","6.8"
"Pomorskie","Levels 5 - 8","Unemployment","3.1"
"Netherlands","All Levels","Unemployment","6"
"Netherlands","Levels 0-2","Unemployment","9.8"
"Netherlands","Levels 3 - 4","Unemployment","6.1"
"Netherlands","Levels 5 - 8","Unemployment","3.5"
"Südösterreich","All Levels","Unemployment","5.2"
"Südösterreich","Levels 0-2","Unemployment","11.9"
"Südösterreich","Levels 3 - 4","Unemployment","4.9"
"Südösterreich","Levels 5 - 8","Unemployment","3.3"
"Oost-Nederland","All Levels","Unemployment","6.1"
"Oost-Nederland","Levels 0-2","Unemployment","9.3"
"Oost-Nederland","Levels 3 - 4","Unemployment","6.1"
"Oost-Nederland","Levels 5 - 8","Unemployment","3.7"
"Strední Morava","All Levels","Unemployment","3.9"
"Strední Morava","Levels 0-2","Unemployment","15.8"
"Strední Morava","Levels 3 - 4","Unemployment","3.8"
"Strední Morava","Levels 5 - 8","Unemployment","1.7"
"Wielkopolskie","All Levels","Unemployment","4.8"
"Wielkopolskie","Levels 0-2","Unemployment","12.8"
"Wielkopolskie","Levels 3 - 4","Unemployment","5.2"
"Wielkopolskie","Levels 5 - 8","Unemployment","2.4"
"Agder og Rogaland (statistical region 2016)","All Levels","Unemployment","5.5"
"Agder og Rogaland (statistical region 2016)","Levels 0-2","Unemployment","11.2"
"Agder og Rogaland (statistical region 2016)","Levels 3 - 4","Unemployment","4.5"
"Agder og Rogaland (statistical region 2016)","Levels 5 - 8","Unemployment","3.9"
"Syddanmark","All Levels","Unemployment","6.1"
"Syddanmark","Levels 0-2","Unemployment","9"
"Syddanmark","Levels 3 - 4","Unemployment","5.3"
"Syddanmark","Levels 5 - 8","Unemployment","4.7"
"Steiermark","All Levels","Unemployment","5.1"
"Steiermark","Levels 0-2","Unemployment","12.3"
"Steiermark","Levels 3 - 4","Unemployment","4.6"
"Steiermark","Levels 5 - 8","Unemployment","3"
"Danmark","All Levels","Unemployment","6"
"Danmark","Levels 0-2","Unemployment","9.2"
"Danmark","Levels 3 - 4","Unemployment","5.1"
"Danmark","Levels 5 - 8","Unemployment","4.6"
"Denmark","All Levels","Unemployment","6"
"Denmark","Levels 0-2","Unemployment","9.2"
"Denmark","Levels 3 - 4","Unemployment","5.1"
"Denmark","Levels 5 - 8","Unemployment","4.6"
"Hungary","All Levels","Unemployment","5.1"
"Hungary","Levels 0-2","Unemployment","13.2"
"Hungary","Levels 3 - 4","Unemployment","4.8"
"Hungary","Levels 5 - 8","Unemployment","1.8"
"Sjælland","All Levels","Unemployment","6.2"
"Sjælland","Levels 0-2","Unemployment","9.1"
"Sjælland","Levels 3 - 4","Unemployment","5.6"
"Sjælland","Levels 5 - 8","Unemployment","4"
"Nordjylland","All Levels","Unemployment","6"
"Nordjylland","Levels 0-2","Unemployment","8.7"
"Nordjylland","Levels 3 - 4","Unemployment","4.9"
"Nordjylland","Levels 5 - 8","Unemployment","5.2"
"Brandenburg","All Levels","Unemployment","4.6"
"Brandenburg","Levels 0-2","Unemployment","13.2"
"Brandenburg","Levels 3 - 4","Unemployment","4.7"
"Brandenburg","Levels 5 - 8","Unemployment","2.1"
"Niederösterreich","All Levels","Unemployment","5.2"
"Niederösterreich","Levels 0-2","Unemployment","11.6"
"Niederösterreich","Levels 3 - 4","Unemployment","5.4"
"Niederösterreich","Levels 5 - 8","Unemployment","2.4"
"Jihovýchod","All Levels","Unemployment","3.7"
"Jihovýchod","Levels 0-2","Unemployment","14.6"
"Jihovýchod","Levels 3 - 4","Unemployment","3.6"
"Jihovýchod","Levels 5 - 8","Unemployment","2.5"
"Nordwestschweiz","All Levels","Unemployment","5"
"Nordwestschweiz","Levels 0-2","Unemployment","11.7"
"Nordwestschweiz","Levels 3 - 4","Unemployment","5"
"Nordwestschweiz","Levels 5 - 8","Unemployment","2.7"
"West Yorkshire","All Levels","Unemployment","5.8"
"West Yorkshire","Levels 0-2","Unemployment","9.7"
"West Yorkshire","Levels 3 - 4","Unemployment","6.3"
"West Yorkshire","Levels 5 - 8","Unemployment","2.6"
"Yorkshire and The Humber","All Levels","Unemployment","5.6"
"Yorkshire and The Humber","Levels 0-2","Unemployment","9.7"
"Yorkshire and The Humber","Levels 3 - 4","Unemployment","6.2"
"Yorkshire and The Humber","Levels 5 - 8","Unemployment","2.7"
"Bucuresti - Ilfov","All Levels","Unemployment","4.7"
"Bucuresti - Ilfov","Levels 0-2","Unemployment","11.8"
"Bucuresti - Ilfov","Levels 3 - 4","Unemployment","5.3"
"Bucuresti - Ilfov","Levels 5 - 8","Unemployment","2.3"
"Região Autónoma dos Açores (PT)","All Levels","Unemployment","11.2"
"Região Autónoma dos Açores (PT)","Levels 0-2","Unemployment","12.9"
"Região Autónoma dos Açores (PT)","Levels 3 - 4","Unemployment",
"Região Autónoma dos Açores (PT)","Levels 5 - 8","Unemployment",
"West Midlands (UK)","All Levels","Unemployment","5.7"
"West Midlands (UK)","Levels 0-2","Unemployment","9.3"
"West Midlands (UK)","Levels 3 - 4","Unemployment","6.1"
"West Midlands (UK)","Levels 5 - 8","Unemployment","3"
"Braunschweig","All Levels","Unemployment","4.6"
"Braunschweig","Levels 0-2","Unemployment","13"
"Braunschweig","Levels 3 - 4","Unemployment","3.4"
"Braunschweig","Levels 5 - 8","Unemployment","3"
"Dél-Alföld","All Levels","Unemployment","5.6"
"Dél-Alföld","Levels 0-2","Unemployment","13"
"Dél-Alföld","Levels 3 - 4","Unemployment","5.3"
"Dél-Alföld","Levels 5 - 8","Unemployment",
"Noord-Holland","All Levels","Unemployment","5.5"
"Noord-Holland","Levels 0-2","Unemployment","9"
"Noord-Holland","Levels 3 - 4","Unemployment","5.7"
"Noord-Holland","Levels 5 - 8","Unemployment","3.6"
"East Yorkshire and Northern Lincolnshire","All Levels","Unemployment","5.5"
"East Yorkshire and Northern Lincolnshire","Levels 0-2","Unemployment","9.9"
"East Yorkshire and Northern Lincolnshire","Levels 3 - 4","Unemployment","5.1"
"East Yorkshire and Northern Lincolnshire","Levels 5 - 8","Unemployment","3.2"
"Outer London - East and North East","All Levels","Unemployment","5.6"
"Outer London - East and North East","Levels 0-2","Unemployment","7.4"
"Outer London - East and North East","Levels 3 - 4","Unemployment","6.9"
"Outer London - East and North East","Levels 5 - 8","Unemployment","3.8"
"Northern Ireland (UK)","All Levels","Unemployment","5.7"
"Northern Ireland (UK)","Levels 0-2","Unemployment","8.1"
"Northern Ireland (UK)","Levels 3 - 4","Unemployment","7"
"Northern Ireland (UK)","Levels 5 - 8","Unemployment","2.8"
"Prov. Vlaams-Brabant","All Levels","Unemployment","4.8"
"Prov. Vlaams-Brabant","Levels 0-2","Unemployment","10.3"
"Prov. Vlaams-Brabant","Levels 3 - 4","Unemployment","5.2"
"Prov. Vlaams-Brabant","Levels 5 - 8","Unemployment","3.2"
"Limburg (NL)","All Levels","Unemployment","5.7"
"Limburg (NL)","Levels 0-2","Unemployment","8.9"
"Limburg (NL)","Levels 3 - 4","Unemployment","5.5"
"Limburg (NL)","Levels 5 - 8","Unemployment","3.3"
"West Central Scotland","All Levels","Unemployment","5.3"
"West Central Scotland","Levels 0-2","Unemployment","7.9"
"West Central Scotland","Levels 3 - 4","Unemployment","7"
"West Central Scotland","Levels 5 - 8","Unemployment","3.1"
"Scotland","All Levels","Unemployment","5.1"
"Scotland","Levels 0-2","Unemployment","9.4"
"Scotland","Levels 3 - 4","Unemployment","5.4"
"Scotland","Levels 5 - 8","Unemployment","3.4"
"Chemnitz","All Levels","Unemployment","4.4"
"Chemnitz","Levels 0-2","Unemployment","14.3"
"Chemnitz","Levels 3 - 4","Unemployment","4.5"
"Chemnitz","Levels 5 - 8","Unemployment",
"Jihozápad","All Levels","Unemployment","3.1"
"Jihozápad","Levels 0-2","Unemployment","16"
"Jihozápad","Levels 3 - 4","Unemployment","2.6"
"Jihozápad","Levels 5 - 8","Unemployment","1.5"
"Düsseldorf","All Levels","Unemployment","4.9"
"Düsseldorf","Levels 0-2","Unemployment","11.8"
"Düsseldorf","Levels 3 - 4","Unemployment","4.3"
"Düsseldorf","Levels 5 - 8","Unemployment","2.1"
"Gelderland","All Levels","Unemployment","5.6"
"Gelderland","Levels 0-2","Unemployment","8"
"Gelderland","Levels 3 - 4","Unemployment","5.7"
"Gelderland","Levels 5 - 8","Unemployment","3.8"
"North Eastern Scotland","All Levels","Unemployment","5.1"
"North Eastern Scotland","Levels 0-2","Unemployment","14.5"
"North Eastern Scotland","Levels 3 - 4","Unemployment",
"North Eastern Scotland","Levels 5 - 8","Unemployment","3.5"
"Strední Cechy","All Levels","Unemployment","3.1"
"Strední Cechy","Levels 0-2","Unemployment","15.9"
"Strední Cechy","Levels 3 - 4","Unemployment","3.1"
"Strední Cechy","Levels 5 - 8","Unemployment","1"
"Arnsberg","All Levels","Unemployment","5"
"Arnsberg","Levels 0-2","Unemployment","11.7"
"Arnsberg","Levels 3 - 4","Unemployment","4.2"
"Arnsberg","Levels 5 - 8","Unemployment","2.2"
"Hannover","All Levels","Unemployment","4.7"
"Hannover","Levels 0-2","Unemployment","12.4"
"Hannover","Levels 3 - 4","Unemployment","3.7"
"Hannover","Levels 5 - 8","Unemployment","2.2"
"Eastern Scotland","All Levels","Unemployment","4.8"
"Eastern Scotland","Levels 0-2","Unemployment","10.1"
"Eastern Scotland","Levels 3 - 4","Unemployment","4.9"
"Eastern Scotland","Levels 5 - 8","Unemployment","3.2"
"Sør-Østlandet (statistical region 2016)","All Levels","Unemployment","5.1"
"Sør-Østlandet (statistical region 2016)","Levels 0-2","Unemployment","9.9"
"Sør-Østlandet (statistical region 2016)","Levels 3 - 4","Unemployment","4.7"
"Sør-Østlandet (statistical region 2016)","Levels 5 - 8","Unemployment","3.2"
"Manisa, Afyonkarahisar, Kütahya, Usak","All Levels","Unemployment","4.9"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 0-2","Unemployment","3.6"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 3 - 4","Unemployment","6.9"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 5 - 8","Unemployment","7.5"
"Oslo og Akershus (statistical region 2016)","All Levels","Unemployment","4.6"
"Oslo og Akershus (statistical region 2016)","Levels 0-2","Unemployment","10.8"
"Oslo og Akershus (statistical region 2016)","Levels 3 - 4","Unemployment","4.6"
"Oslo og Akershus (statistical region 2016)","Levels 5 - 8","Unemployment","2.9"
"Romania","All Levels","Unemployment","5.9"
"Romania","Levels 0-2","Unemployment","7.6"
"Romania","Levels 3 - 4","Unemployment","6.2"
"Romania","Levels 5 - 8","Unemployment","3.1"
"Schweiz/Suisse/Svizzera","All Levels","Unemployment","5"
"Schweiz/Suisse/Svizzera","Levels 0-2","Unemployment","9.4"
"Schweiz/Suisse/Svizzera","Levels 3 - 4","Unemployment","4.9"
"Schweiz/Suisse/Svizzera","Levels 5 - 8","Unemployment","3.3"
"Switzerland","All Levels","Unemployment","5"
"Switzerland","Levels 0-2","Unemployment","9.4"
"Switzerland","Levels 3 - 4","Unemployment","4.9"
"Switzerland","Levels 5 - 8","Unemployment","3.3"
"Zuid-Nederland","All Levels","Unemployment","5.4"
"Zuid-Nederland","Levels 0-2","Unemployment","8.8"
"Zuid-Nederland","Levels 3 - 4","Unemployment","5.4"
"Zuid-Nederland","Levels 5 - 8","Unemployment","2.9"
"Agri, Kars, Igdir, Ardahan","All Levels","Unemployment","4.9"
"Agri, Kars, Igdir, Ardahan","Levels 0-2","Unemployment","4.3"
"Agri, Kars, Igdir, Ardahan","Levels 3 - 4","Unemployment","5.4"
"Agri, Kars, Igdir, Ardahan","Levels 5 - 8","Unemployment","7.8"
"Vlaams Gewest","All Levels","Unemployment","4.8"
"Vlaams Gewest","Levels 0-2","Unemployment","9.6"
"Vlaams Gewest","Levels 3 - 4","Unemployment","5"
"Vlaams Gewest","Levels 5 - 8","Unemployment","2.9"
"Noord-Brabant","All Levels","Unemployment","5.3"
"Noord-Brabant","Levels 0-2","Unemployment","8.8"
"Noord-Brabant","Levels 3 - 4","Unemployment","5.3"
"Noord-Brabant","Levels 5 - 8","Unemployment","2.8"
"Münster","All Levels","Unemployment","4.3"
"Münster","Levels 0-2","Unemployment","12.4"
"Münster","Levels 3 - 4","Unemployment","3.3"
"Münster","Levels 5 - 8","Unemployment","2.1"
"West Wales and The Valleys","All Levels","Unemployment","5"
"West Wales and The Valleys","Levels 0-2","Unemployment","9.5"
"West Wales and The Valleys","Levels 3 - 4","Unemployment","4.8"
"West Wales and The Valleys","Levels 5 - 8","Unemployment","2.7"
"North West (UK)","All Levels","Unemployment","5"
"North West (UK)","Levels 0-2","Unemployment","8.4"
"North West (UK)","Levels 3 - 4","Unemployment","5.3"
"North West (UK)","Levels 5 - 8","Unemployment","3.2"
"Vestlandet (statistical region 2016)","All Levels","Unemployment","4.8"
"Vestlandet (statistical region 2016)","Levels 0-2","Unemployment","9.4"
"Vestlandet (statistical region 2016)","Levels 3 - 4","Unemployment","4.4"
"Vestlandet (statistical region 2016)","Levels 5 - 8","Unemployment","3.3"
"Midtjylland","All Levels","Unemployment","5.4"
"Midtjylland","Levels 0-2","Unemployment","7.4"
"Midtjylland","Levels 3 - 4","Unemployment","4.4"
"Midtjylland","Levels 5 - 8","Unemployment","4.6"
"Norge","All Levels","Unemployment","4.7"
"Norge","Levels 0-2","Unemployment","9.9"
"Norge","Levels 3 - 4","Unemployment","4.1"
"Norge","Levels 5 - 8","Unemployment","3"
"Norway","All Levels","Unemployment","4.7"
"Norway","Levels 0-2","Unemployment","9.9"
"Norway","Levels 3 - 4","Unemployment","4.1"
"Norway","Levels 5 - 8","Unemployment","3"
"Merseyside","All Levels","Unemployment","4.9"
"Merseyside","Levels 0-2","Unemployment","9"
"Merseyside","Levels 3 - 4","Unemployment","5"
"Merseyside","Levels 5 - 8","Unemployment","2.8"
"Malopolskie","All Levels","Unemployment","5.2"
"Malopolskie","Levels 0-2","Unemployment","7"
"Malopolskie","Levels 3 - 4","Unemployment","6.3"
"Malopolskie","Levels 5 - 8","Unemployment","3.1"
"Prov. Limburg (BE)","All Levels","Unemployment","4.8"
"Prov. Limburg (BE)","Levels 0-2","Unemployment","9.1"
"Prov. Limburg (BE)","Levels 3 - 4","Unemployment","5.1"
"Prov. Limburg (BE)","Levels 5 - 8","Unemployment","2.6"
"Kuzeydogu Anadolu","All Levels","Unemployment","4.9"
"Kuzeydogu Anadolu","Levels 0-2","Unemployment","4.4"
"Kuzeydogu Anadolu","Levels 3 - 4","Unemployment","5.3"
"Kuzeydogu Anadolu","Levels 5 - 8","Unemployment","6.9"
"Nordrhein-Westfalen","All Levels","Unemployment","4.5"
"Nordrhein-Westfalen","Levels 0-2","Unemployment","11"
"Nordrhein-Westfalen","Levels 3 - 4","Unemployment","3.8"
"Nordrhein-Westfalen","Levels 5 - 8","Unemployment","2.1"
"Utrecht","All Levels","Unemployment","5"
"Utrecht","Levels 0-2","Unemployment","7.4"
"Utrecht","Levels 3 - 4","Unemployment","5.7"
"Utrecht","Levels 5 - 8","Unemployment","3.3"
"Centru","All Levels","Unemployment","5.2"
"Centru","Levels 0-2","Unemployment","11.6"
"Centru","Levels 3 - 4","Unemployment","4.6"
"Centru","Levels 5 - 8","Unemployment",
"United Kingdom","All Levels","Unemployment","4.8"
"United Kingdom","Levels 0-2","Unemployment","8.3"
"United Kingdom","Levels 3 - 4","Unemployment","5.4"
"United Kingdom","Levels 5 - 8","Unemployment","2.9"
"Erzurum, Erzincan, Bayburt","All Levels","Unemployment","5"
"Erzurum, Erzincan, Bayburt","Levels 0-2","Unemployment","4.5"
"Erzurum, Erzincan, Bayburt","Levels 3 - 4","Unemployment","5.3"
"Erzurum, Erzincan, Bayburt","Levels 5 - 8","Unemployment","6.3"
"Hamburg","All Levels","Unemployment","4.1"
"Hamburg","Levels 0-2","Unemployment","10.9"
"Hamburg","Levels 3 - 4","Unemployment","3.6"
"Hamburg","Levels 5 - 8","Unemployment","2.5"
"Espace Mittelland","All Levels","Unemployment","4.6"
"Espace Mittelland","Levels 0-2","Unemployment","9.3"
"Espace Mittelland","Levels 3 - 4","Unemployment","4.5"
"Espace Mittelland","Levels 5 - 8","Unemployment","2.7"
"Közép-Magyarország","All Levels","Unemployment","3.8"
"Közép-Magyarország","Levels 0-2","Unemployment","11.4"
"Közép-Magyarország","Levels 3 - 4","Unemployment","4.2"
