"GEO (Labels)","Level ","Value Column Name","Value"
"Toscana","Levels 5 - 8","Unemployment","55.60000000000001"
"Toscana","Levels 5 - 8","Variance Analysis (Unemployment)","0.09593495934959347"
"Makroregion Województwo Mazowieckie","All Levels","Unemployment","65.7"
"Makroregion Województwo Mazowieckie","All Levels","Variance Analysis (Unemployment)","0.3527093596059114"
"Makroregion Województwo Mazowieckie","Levels 0-2","Unemployment","157.2"
"Makroregion Województwo Mazowieckie","Levels 0-2","Variance Analysis (Unemployment)","0.1423895253682489"
"Makroregion Województwo Mazowieckie","Levels 3 - 4","Unemployment","79.5"
"Makroregion Województwo Mazowieckie","Levels 3 - 4","Variance Analysis (Unemployment)","0.13019693654266964"
"Makroregion Województwo Mazowieckie","Levels 5 - 8","Unemployment","33.6"
"Makroregion Województwo Mazowieckie","Levels 5 - 8","Variance Analysis (Unemployment)","0.45365853658536587"
"Zahodna Slovenija","All Levels","Unemployment","72.3"
"Zahodna Slovenija","All Levels","Variance Analysis (Unemployment)","0.2876847290640395"
"Zahodna Slovenija","Levels 0-2","Unemployment","137.3"
"Zahodna Slovenija","Levels 0-2","Variance Analysis (Unemployment)","0.2509547190398254"
"Zahodna Slovenija","Levels 3 - 4","Unemployment","78.6"
"Zahodna Slovenija","Levels 3 - 4","Variance Analysis (Unemployment)","0.1400437636761489"
"Zahodna Slovenija","Levels 5 - 8","Unemployment","46.1"
"Zahodna Slovenija","Levels 5 - 8","Variance Analysis (Unemployment)","0.2504065040650407"
"Hovedstaden","All Levels","Unemployment","75.69999999999999"
"Hovedstaden","All Levels","Variance Analysis (Unemployment)","0.2541871921182268"
"Hovedstaden","Levels 0-2","Unemployment","136.5"
"Hovedstaden","Levels 0-2","Variance Analysis (Unemployment)","0.25531914893617025"
"Hovedstaden","Levels 3 - 4","Unemployment","68.3"
"Hovedstaden","Levels 3 - 4","Variance Analysis (Unemployment)","0.25273522975929985"
"Hovedstaden","Levels 5 - 8","Unemployment","53.7"
"Hovedstaden","Levels 5 - 8","Variance Analysis (Unemployment)","0.12682926829268298"
"Sud-Est","All Levels","Unemployment","90.2"
"Sud-Est","All Levels","Variance Analysis (Unemployment)","0.11133004926108385"
"Sud-Est","Levels 0-2","Unemployment","103.89999999999999"
"Sud-Est","Levels 0-2","Variance Analysis (Unemployment)","0.4331696672122205"
"Sud-Est","Levels 3 - 4","Unemployment","93.10000000000002"
"Sud-Est","Levels 3 - 4","Variance Analysis (Unemployment)","0.018599562363238696"
"Sud-Est","Levels 5 - 8","Unemployment","46.7"
"Sud-Est","Levels 5 - 8","Variance Analysis (Unemployment)","0.24065040650406508"
"Makroregion Pólnocno-Zachodni","All Levels","Unemployment","69.10000000000001"
"Makroregion Pólnocno-Zachodni","All Levels","Variance Analysis (Unemployment)","0.3192118226600985"
"Makroregion Pólnocno-Zachodni","Levels 0-2","Unemployment","154.79999999999998"
"Makroregion Pólnocno-Zachodni","Levels 0-2","Variance Analysis (Unemployment)","0.15548281505728329"
"Makroregion Pólnocno-Zachodni","Levels 3 - 4","Unemployment","73.4"
"Makroregion Pólnocno-Zachodni","Levels 3 - 4","Variance Analysis (Unemployment)","0.19693654266958427"
"Makroregion Pólnocno-Zachodni","Levels 5 - 8","Unemployment","36.4"
"Makroregion Pólnocno-Zachodni","Levels 5 - 8","Variance Analysis (Unemployment)","0.4081300813008131"
"Northern and Western","All Levels","Unemployment","80.9"
"Northern and Western","All Levels","Variance Analysis (Unemployment)","0.2029556650246306"
"Northern and Western","Levels 0-2","Unemployment","104.00000000000001"
"Northern and Western","Levels 0-2","Variance Analysis (Unemployment)","0.43262411347517726"
"Northern and Western","Levels 3 - 4","Unemployment","93.69999999999999"
"Northern and Western","Levels 3 - 4","Variance Analysis (Unemployment)","0.025164113785557798"
"Northern and Western","Levels 5 - 8","Unemployment","53.39999999999999"
"Northern and Western","Levels 5 - 8","Variance Analysis (Unemployment)","0.13170731707317096"
"Bati Marmara","All Levels","Unemployment","77.6"
"Bati Marmara","All Levels","Variance Analysis (Unemployment)","0.2354679802955667"
"Bati Marmara","Levels 0-2","Unemployment","66.4"
"Bati Marmara","Levels 0-2","Variance Analysis (Unemployment)","0.6377523186033824"
"Bati Marmara","Levels 3 - 4","Unemployment","91.6"
"Bati Marmara","Levels 3 - 4","Variance Analysis (Unemployment)","0.0021881838074397004"
"Bati Marmara","Levels 5 - 8","Unemployment","96.1"
"Bati Marmara","Levels 5 - 8","Variance Analysis (Unemployment)","0.5626016260162598"
"Northumberland and Tyne and Wear","All Levels","Unemployment","77.5"
"Northumberland and Tyne and Wear","All Levels","Variance Analysis (Unemployment)","0.23645320197044345"
"Northumberland and Tyne and Wear","Levels 0-2","Unemployment","132.60000000000002"
"Northumberland and Tyne and Wear","Levels 0-2","Variance Analysis (Unemployment)","0.27659574468085096"
"Northumberland and Tyne and Wear","Levels 3 - 4","Unemployment","83.9"
"Northumberland and Tyne and Wear","Levels 3 - 4","Variance Analysis (Unemployment)","0.08205689277899345"
"Northumberland and Tyne and Wear","Levels 5 - 8","Unemployment","37.7"
"Northumberland and Tyne and Wear","Levels 5 - 8","Variance Analysis (Unemployment)","0.3869918699186992"
"Pomorskie","All Levels","Unemployment","71.49999999999999"
"Pomorskie","All Levels","Variance Analysis (Unemployment)","0.29556650246305444"
"Pomorskie","Levels 0-2","Unemployment","145.8"
"Pomorskie","Levels 0-2","Variance Analysis (Unemployment)","0.20458265139116205"
"Pomorskie","Levels 3 - 4","Unemployment","79.3"
"Pomorskie","Levels 3 - 4","Variance Analysis (Unemployment)","0.1323851203501095"
"Pomorskie","Levels 5 - 8","Unemployment","34.800000000000004"
"Pomorskie","Levels 5 - 8","Variance Analysis (Unemployment)","0.43414634146341463"
"Brandenburg","All Levels","Unemployment","67.69999999999999"
"Brandenburg","All Levels","Variance Analysis (Unemployment)","0.33300492610837457"
"Brandenburg","Levels 0-2","Unemployment","170.3"
"Brandenburg","Levels 0-2","Variance Analysis (Unemployment)","0.07092198581560283"
"Brandenburg","Levels 3 - 4","Unemployment","68.30000000000001"
"Brandenburg","Levels 3 - 4","Variance Analysis (Unemployment)","0.2527352297592997"
"Brandenburg","Levels 5 - 8","Unemployment","24.400000000000002"
"Brandenburg","Levels 5 - 8","Variance Analysis (Unemployment)","0.6032520325203252"
"London","All Levels","Unemployment","70"
"London","All Levels","Variance Analysis (Unemployment)","0.310344827586207"
"London","Levels 0-2","Unemployment","122.70000000000002"
"London","Levels 0-2","Variance Analysis (Unemployment)","0.3306055646481178"
"London","Levels 3 - 4","Unemployment","94.9"
"London","Levels 3 - 4","Variance Analysis (Unemployment)","0.038293216630196934"
"London","Levels 5 - 8","Unemployment","42.699999999999996"
"London","Levels 5 - 8","Variance Analysis (Unemployment)","0.30569105691056925"
"Agri, Kars, Igdir, Ardahan","All Levels","Unemployment","74"
"Agri, Kars, Igdir, Ardahan","All Levels","Variance Analysis (Unemployment)","0.2709359605911331"
"Agri, Kars, Igdir, Ardahan","Levels 0-2","Unemployment","66.9"
"Agri, Kars, Igdir, Ardahan","Levels 0-2","Variance Analysis (Unemployment)","0.6350245499181669"
"Agri, Kars, Igdir, Ardahan","Levels 3 - 4","Unemployment","88.8"
"Agri, Kars, Igdir, Ardahan","Levels 3 - 4","Variance Analysis (Unemployment)","0.028446389496717815"
"Agri, Kars, Igdir, Ardahan","Levels 5 - 8","Unemployment","100.4"
"Agri, Kars, Igdir, Ardahan","Levels 5 - 8","Variance Analysis (Unemployment)","0.632520325203252"
"Groningen","All Levels","Unemployment","77.20000000000002"
"Groningen","All Levels","Variance Analysis (Unemployment)","0.23940886699507385"
"Groningen","Levels 0-2","Unemployment","126.4"
"Groningen","Levels 0-2","Variance Analysis (Unemployment)","0.3104200763775232"
"Groningen","Levels 3 - 4","Unemployment","79"
"Groningen","Levels 3 - 4","Variance Analysis (Unemployment)","0.1356673960612692"
"Groningen","Levels 5 - 8","Unemployment","44.7"
"Groningen","Levels 5 - 8","Variance Analysis (Unemployment)","0.2731707317073171"
"Kuzeydogu Anadolu","All Levels","Unemployment","74.6"
"Kuzeydogu Anadolu","All Levels","Variance Analysis (Unemployment)","0.2650246305418721"
"Kuzeydogu Anadolu","Levels 0-2","Unemployment","65.2"
"Kuzeydogu Anadolu","Levels 0-2","Variance Analysis (Unemployment)","0.6442989634478997"
"Kuzeydogu Anadolu","Levels 3 - 4","Unemployment","95.1"
"Kuzeydogu Anadolu","Levels 3 - 4","Variance Analysis (Unemployment)","0.040481400437636636"
"Kuzeydogu Anadolu","Levels 5 - 8","Unemployment","92.4"
"Kuzeydogu Anadolu","Levels 5 - 8","Variance Analysis (Unemployment)","0.5024390243902438"
"Limousin","All Levels","Unemployment","80.9"
"Limousin","All Levels","Variance Analysis (Unemployment)","0.2029556650246306"
"Limousin","Levels 0-2","Unemployment","135.5"
"Limousin","Levels 0-2","Variance Analysis (Unemployment)","0.2607746863066012"
"Limousin","Levels 3 - 4","Unemployment","79.9"
"Limousin","Levels 3 - 4","Variance Analysis (Unemployment)","0.12582056892778992"
"Limousin","Levels 5 - 8","Unemployment","30.5"
"Limousin","Levels 5 - 8","Variance Analysis (Unemployment)","0.5040650406504066"
"Erzurum, Erzincan, Bayburt","All Levels","Unemployment","75.5"
"Erzurum, Erzincan, Bayburt","All Levels","Variance Analysis (Unemployment)","0.2561576354679804"
"Erzurum, Erzincan, Bayburt","Levels 0-2","Unemployment","63.5"
"Erzurum, Erzincan, Bayburt","Levels 0-2","Variance Analysis (Unemployment)","0.6535733769776323"
"Erzurum, Erzincan, Bayburt","Levels 3 - 4","Unemployment","99.5"
"Erzurum, Erzincan, Bayburt","Levels 3 - 4","Variance Analysis (Unemployment)","0.08862144420131285"
"Erzurum, Erzincan, Bayburt","Levels 5 - 8","Unemployment","88.2"
"Erzurum, Erzincan, Bayburt","Levels 5 - 8","Variance Analysis (Unemployment)","0.43414634146341446"
"Ticino","All Levels","Unemployment","74.5"
"Ticino","All Levels","Variance Analysis (Unemployment)","0.2660098522167489"
"Ticino","Levels 0-2","Unemployment","124"
"Ticino","Levels 0-2","Variance Analysis (Unemployment)","0.3235133660665576"
"Ticino","Levels 3 - 4","Unemployment","75.8"
"Ticino","Levels 3 - 4","Variance Analysis (Unemployment)","0.17067833698030643"
"Ticino","Levels 5 - 8","Unemployment","50.5"
"Ticino","Levels 5 - 8","Variance Analysis (Unemployment)","0.17886178861788626"
"Sud - Muntenia","All Levels","Unemployment","87.9"
"Sud - Muntenia","All Levels","Variance Analysis (Unemployment)","0.1339901477832513"
"Sud - Muntenia","Levels 0-2","Unemployment","100.3"
"Sud - Muntenia","Levels 0-2","Variance Analysis (Unemployment)","0.452809601745772"
"Sud - Muntenia","Levels 3 - 4","Unemployment","92.1"
"Sud - Muntenia","Levels 3 - 4","Variance Analysis (Unemployment)","0.007658643326039261"
"Sud - Muntenia","Levels 5 - 8","Unemployment","44.3"
"Sud - Muntenia","Levels 5 - 8","Variance Analysis (Unemployment)","0.27967479674796764"
"Közép-Magyarország","All Levels","Unemployment","62.49999999999999"
"Közép-Magyarország","All Levels","Variance Analysis (Unemployment)","0.3842364532019706"
"Közép-Magyarország","Levels 0-2","Unemployment","160.4"
"Közép-Magyarország","Levels 0-2","Variance Analysis (Unemployment)","0.12493180578286964"
"Közép-Magyarország","Levels 3 - 4","Unemployment","70.10000000000001"
"Közép-Magyarország","Levels 3 - 4","Variance Analysis (Unemployment)","0.2330415754923413"
"Közép-Magyarország","Levels 5 - 8","Unemployment","27.900000000000002"
"Közép-Magyarország","Levels 5 - 8","Variance Analysis (Unemployment)","0.5463414634146342"
"Outer London - East and North East","All Levels","Unemployment","75.4"
"Outer London - East and North East","All Levels","Variance Analysis (Unemployment)","0.2571428571428572"
"Outer London - East and North East","Levels 0-2","Unemployment","105.89999999999999"
"Outer London - East and North East","Levels 0-2","Variance Analysis (Unemployment)","0.4222585924713585"
"Outer London - East and North East","Levels 3 - 4","Unemployment","83.40000000000002"
"Outer London - East and North East","Levels 3 - 4","Variance Analysis (Unemployment)","0.08752735229759284"
"Outer London - East and North East","Levels 5 - 8","Unemployment","54.29999999999999"
"Outer London - East and North East","Levels 5 - 8","Variance Analysis (Unemployment)","0.11707317073170759"
"Jihovýchod","All Levels","Unemployment","53.300000000000004"
"Jihovýchod","All Levels","Variance Analysis (Unemployment)","0.47487684729064045"
"Jihovýchod","Levels 0-2","Unemployment","184.2"
"Jihovýchod","Levels 0-2","Variance Analysis (Unemployment)","0.004909983633387765"
"Jihovýchod","Levels 3 - 4","Unemployment","54"
"Jihovýchod","Levels 3 - 4","Variance Analysis (Unemployment)","0.4091903719912473"
"Jihovýchod","Levels 5 - 8","Unemployment","27.2"
"Jihovýchod","Levels 5 - 8","Variance Analysis (Unemployment)","0.5577235772357725"
"Nord-Ovest","All Levels","Unemployment","82.5"
"Nord-Ovest","All Levels","Variance Analysis (Unemployment)","0.1871921182266011"
"Nord-Ovest","Levels 0-2","Unemployment","111.20000000000002"
"Nord-Ovest","Levels 0-2","Variance Analysis (Unemployment)","0.3933442444080741"
"Nord-Ovest","Levels 3 - 4","Unemployment","78.30000000000001"
"Nord-Ovest","Levels 3 - 4","Variance Analysis (Unemployment)","0.14332603938730845"
"Nord-Ovest","Levels 5 - 8","Unemployment","45.8"
"Nord-Ovest","Levels 5 - 8","Variance Analysis (Unemployment)","0.2552845528455286"
"Região Autónoma da Madeira (PT)","All Levels","Unemployment","134.7"
"Região Autónoma da Madeira (PT)","All Levels","Variance Analysis (Unemployment)","0.327093596059113"
"Região Autónoma da Madeira (PT)","Levels 0-2","Unemployment","143.30000000000004"
"Região Autónoma da Madeira (PT)","Levels 0-2","Variance Analysis (Unemployment)","0.21822149481723932"
"Região Autónoma da Madeira (PT)","Levels 3 - 4","Unemployment","38.5"
"Região Autónoma da Madeira (PT)","Levels 3 - 4","Variance Analysis (Unemployment)","0.5787746170678337"
"Região Autónoma da Madeira (PT)","Levels 5 - 8","Unemployment",
"Região Autónoma da Madeira (PT)","Levels 5 - 8","Variance Analysis (Unemployment)","1"
"Chemnitz","All Levels","Unemployment","63"
"Chemnitz","All Levels","Variance Analysis (Unemployment)","0.37931034482758635"
"Chemnitz","Levels 0-2","Unemployment","166.10000000000002"
"Chemnitz","Levels 0-2","Variance Analysis (Unemployment)","0.09383524277141292"
"Chemnitz","Levels 3 - 4","Unemployment","69.7"
"Chemnitz","Levels 3 - 4","Variance Analysis (Unemployment)","0.23741794310722103"
"Chemnitz","Levels 5 - 8","Unemployment","15.9"
"Chemnitz","Levels 5 - 8","Variance Analysis (Unemployment)","0.7414634146341464"
"Thüringen","All Levels","Unemployment","62.1"
"Thüringen","All Levels","Variance Analysis (Unemployment)","0.38817733990147796"
"Thüringen","Levels 0-2","Unemployment","158.10000000000002"
"Thüringen","Levels 0-2","Variance Analysis (Unemployment)","0.13747954173486082"
"Thüringen","Levels 3 - 4","Unemployment","63.999999999999986"
"Thüringen","Levels 3 - 4","Variance Analysis (Unemployment)","0.2997811816192562"
"Thüringen","Levels 5 - 8","Unemployment","26.6"
"Thüringen","Levels 5 - 8","Variance Analysis (Unemployment)","0.567479674796748"
"Dogu Karadeniz","All Levels","Unemployment","65.69999999999999"
"Dogu Karadeniz","All Levels","Variance Analysis (Unemployment)","0.35270935960591154"
"Dogu Karadeniz","Levels 0-2","Unemployment","47.1"
"Dogu Karadeniz","Levels 0-2","Variance Analysis (Unemployment)","0.7430441898527005"
"Dogu Karadeniz","Levels 3 - 4","Unemployment","93.4"
"Dogu Karadeniz","Levels 3 - 4","Variance Analysis (Unemployment)","0.02188183807439825"
"Dogu Karadeniz","Levels 5 - 8","Unemployment","104.5"
"Dogu Karadeniz","Levels 5 - 8","Variance Analysis (Unemployment)","0.6991869918699184"
"Greater Manchester","All Levels","Unemployment","71.9"
"Greater Manchester","All Levels","Variance Analysis (Unemployment)","0.29162561576354684"
"Greater Manchester","Levels 0-2","Unemployment","120.1"
"Greater Manchester","Levels 0-2","Variance Analysis (Unemployment)","0.34478996181123844"
"Greater Manchester","Levels 3 - 4","Unemployment","77.5"
"Greater Manchester","Levels 3 - 4","Variance Analysis (Unemployment)","0.1520787746170679"
"Greater Manchester","Levels 5 - 8","Unemployment","41.2"
"Greater Manchester","Levels 5 - 8","Variance Analysis (Unemployment)","0.3300813008130082"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","All Levels","Unemployment","65.69999999999999"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","All Levels","Variance Analysis (Unemployment)","0.35270935960591154"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 0-2","Unemployment","47.1"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 0-2","Variance Analysis (Unemployment)","0.7430441898527005"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 3 - 4","Unemployment","93.4"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 3 - 4","Variance Analysis (Unemployment)","0.02188183807439825"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 5 - 8","Unemployment","104.5"
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Levels 5 - 8","Variance Analysis (Unemployment)","0.6991869918699184"
"Dunántúl","All Levels","Unemployment","66"
"Dunántúl","All Levels","Variance Analysis (Unemployment)","0.34975369458128086"
"Dunántúl","Levels 0-2","Unemployment","160.3"
"Dunántúl","Levels 0-2","Variance Analysis (Unemployment)","0.1254773595199127"
"Dunántúl","Levels 3 - 4","Unemployment","58.199999999999996"
"Dunántúl","Levels 3 - 4","Variance Analysis (Unemployment)","0.363238512035011"
"Dunántúl","Levels 5 - 8","Unemployment","25.599999999999998"
"Dunántúl","Levels 5 - 8","Variance Analysis (Unemployment)","0.583739837398374"
"West Yorkshire","All Levels","Unemployment","71.7"
"West Yorkshire","All Levels","Variance Analysis (Unemployment)","0.29359605911330056"
"West Yorkshire","Levels 0-2","Unemployment","132.6"
"West Yorkshire","Levels 0-2","Variance Analysis (Unemployment)","0.27659574468085113"
"West Yorkshire","Levels 3 - 4","Unemployment","72.2"
"West Yorkshire","Levels 3 - 4","Variance Analysis (Unemployment)","0.21006564551422321"
"West Yorkshire","Levels 5 - 8","Unemployment","32.5"
"West Yorkshire","Levels 5 - 8","Variance Analysis (Unemployment)","0.47154471544715454"
"Kastamonu, Çankiri, Sinop","All Levels","Unemployment","66.7"
"Kastamonu, Çankiri, Sinop","All Levels","Variance Analysis (Unemployment)","0.3428571428571429"
"Kastamonu, Çankiri, Sinop","Levels 0-2","Unemployment","53"
"Kastamonu, Çankiri, Sinop","Levels 0-2","Variance Analysis (Unemployment)","0.7108565193671577"
"Kastamonu, Çankiri, Sinop","Levels 3 - 4","Unemployment","102.5"
"Kastamonu, Çankiri, Sinop","Levels 3 - 4","Variance Analysis (Unemployment)","0.12144420131291021"
"Kastamonu, Çankiri, Sinop","Levels 5 - 8","Unemployment","85.3"
"Kastamonu, Çankiri, Sinop","Levels 5 - 8","Variance Analysis (Unemployment)","0.386991869918699"
"Malopolskie","All Levels","Unemployment","73.89999999999999"
"Malopolskie","All Levels","Variance Analysis (Unemployment)","0.27192118226601003"
"Malopolskie","Levels 0-2","Unemployment","102.3"
"Malopolskie","Levels 0-2","Variance Analysis (Unemployment)","0.44189852700491"
"Malopolskie","Levels 3 - 4","Unemployment","83.6"
"Malopolskie","Levels 3 - 4","Variance Analysis (Unemployment)","0.08533916849015329"
"Malopolskie","Levels 5 - 8","Unemployment","46.699999999999996"
"Malopolskie","Levels 5 - 8","Variance Analysis (Unemployment)","0.2406504065040652"
"Prov. Luxembourg (BE)","All Levels","Unemployment","77.39999999999999"
"Prov. Luxembourg (BE)","All Levels","Variance Analysis (Unemployment)","0.2374384236453204"
"Prov. Luxembourg (BE)","Levels 0-2","Unemployment","135.3"
"Prov. Luxembourg (BE)","Levels 0-2","Variance Analysis (Unemployment)","0.26186579378068736"
"Prov. Luxembourg (BE)","Levels 3 - 4","Unemployment","84.39999999999999"
"Prov. Luxembourg (BE)","Levels 3 - 4","Variance Analysis (Unemployment)","0.07658643326039402"
"Prov. Luxembourg (BE)","Levels 5 - 8","Unemployment","9.2"
"Prov. Luxembourg (BE)","Levels 5 - 8","Variance Analysis (Unemployment)","0.8504065040650407"
"Outer London - West and North West","All Levels","Unemployment","66.39999999999999"
"Outer London - West and North West","All Levels","Variance Analysis (Unemployment)","0.3458128078817736"
"Outer London - West and North West","Levels 0-2","Unemployment","107.80000000000001"
"Outer London - West and North West","Levels 0-2","Variance Analysis (Unemployment)","0.41189307146753945"
"Outer London - West and North West","Levels 3 - 4","Unemployment","86.8"
"Outer London - West and North West","Levels 3 - 4","Variance Analysis (Unemployment)","0.05032822757111607"
"Outer London - West and North West","Levels 5 - 8","Unemployment","42.599999999999994"
"Outer London - West and North West","Levels 5 - 8","Variance Analysis (Unemployment)","0.30731707317073187"
"Macroregiunea trei","All Levels","Unemployment","73.9"
"Macroregiunea trei","All Levels","Variance Analysis (Unemployment)","0.2719211822660099"
"Macroregiunea trei","Levels 0-2","Unemployment","112.10000000000001"
"Macroregiunea trei","Levels 0-2","Variance Analysis (Unemployment)","0.3884342607746863"
"Macroregiunea trei","Levels 3 - 4","Unemployment","80.00000000000001"
"Macroregiunea trei","Levels 3 - 4","Variance Analysis (Unemployment)","0.12472647702406991"
"Macroregiunea trei","Levels 5 - 8","Unemployment","36.5"
"Macroregiunea trei","Levels 5 - 8","Variance Analysis (Unemployment)","0.40650406504065045"
"Bucuresti - Ilfov","All Levels","Unemployment","57.10000000000001"
"Bucuresti - Ilfov","All Levels","Variance Analysis (Unemployment)","0.4374384236453202"
"Bucuresti - Ilfov","Levels 0-2","Unemployment","153.20000000000002"
"Bucuresti - Ilfov","Levels 0-2","Variance Analysis (Unemployment)","0.1642116748499727"
"Bucuresti - Ilfov","Levels 3 - 4","Unemployment","62.699999999999996"
"Bucuresti - Ilfov","Levels 3 - 4","Variance Analysis (Unemployment)","0.31400437636761497"
"Bucuresti - Ilfov","Levels 5 - 8","Unemployment","28.299999999999997"
"Bucuresti - Ilfov","Levels 5 - 8","Variance Analysis (Unemployment)","0.5398373983739838"
"Danmark","All Levels","Unemployment","71.39999999999999"
"Danmark","All Levels","Variance Analysis (Unemployment)","0.29655172413793124"
"Danmark","Levels 0-2","Unemployment","116.30000000000001"
"Danmark","Levels 0-2","Variance Analysis (Unemployment)","0.36552100381887614"
"Danmark","Levels 3 - 4","Unemployment","61.70000000000001"
"Danmark","Levels 3 - 4","Variance Analysis (Unemployment)","0.3249452954048139"
"Danmark","Levels 5 - 8","Unemployment","51"
"Danmark","Levels 5 - 8","Variance Analysis (Unemployment)","0.17073170731707324"
"Denmark","All Levels","Unemployment","71.39999999999999"
"Denmark","All Levels","Variance Analysis (Unemployment)","0.29655172413793124"
"Denmark","Levels 0-2","Unemployment","116.30000000000001"
"Denmark","Levels 0-2","Variance Analysis (Unemployment)","0.36552100381887614"
"Denmark","Levels 3 - 4","Unemployment","61.70000000000001"
"Denmark","Levels 3 - 4","Variance Analysis (Unemployment)","0.3249452954048139"
"Denmark","Levels 5 - 8","Unemployment","51"
"Denmark","Levels 5 - 8","Variance Analysis (Unemployment)","0.17073170731707324"
"Konya, Karaman","All Levels","Unemployment","67.3"
"Konya, Karaman","All Levels","Variance Analysis (Unemployment)","0.33694581280788183"
"Konya, Karaman","Levels 0-2","Unemployment","56.5"
"Konya, Karaman","Levels 0-2","Variance Analysis (Unemployment)","0.6917621385706493"
"Konya, Karaman","Levels 3 - 4","Unemployment","90.60000000000001"
"Konya, Karaman","Levels 3 - 4","Variance Analysis (Unemployment)","0.008752735229759268"
"Konya, Karaman","Levels 5 - 8","Unemployment","85.89999999999999"
"Konya, Karaman","Levels 5 - 8","Variance Analysis (Unemployment)","0.3967479674796745"
"Yorkshire and The Humber","All Levels","Unemployment","69.1"
"Yorkshire and The Humber","All Levels","Variance Analysis (Unemployment)","0.3192118226600987"
"Yorkshire and The Humber","Levels 0-2","Unemployment","125.9"
"Yorkshire and The Humber","Levels 0-2","Variance Analysis (Unemployment)","0.3131478450627387"
"Yorkshire and The Humber","Levels 3 - 4","Unemployment","71.89999999999999"
"Yorkshire and The Humber","Levels 3 - 4","Variance Analysis (Unemployment)","0.21334792122538307"
"Yorkshire and The Humber","Levels 5 - 8","Unemployment","32.800000000000004"
"Yorkshire and The Humber","Levels 5 - 8","Variance Analysis (Unemployment)","0.4666666666666666"
"Manisa, Afyonkarahisar, Kütahya, Usak","All Levels","Unemployment","64.6"
"Manisa, Afyonkarahisar, Kütahya, Usak","All Levels","Variance Analysis (Unemployment)","0.3635467980295568"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 0-2","Unemployment","51.50000000000001"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 0-2","Variance Analysis (Unemployment)","0.7190398254228042"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 3 - 4","Unemployment","87.00000000000001"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 3 - 4","Variance Analysis (Unemployment)","0.04814004376367605"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 5 - 8","Unemployment","95.80000000000001"
"Manisa, Afyonkarahisar, Kütahya, Usak","Levels 5 - 8","Variance Analysis (Unemployment)","0.5577235772357724"
"Merseyside","All Levels","Unemployment","70.3"
"Merseyside","All Levels","Variance Analysis (Unemployment)","0.3073891625615765"
"Merseyside","Levels 0-2","Unemployment","119.80000000000001"
"Merseyside","Levels 0-2","Variance Analysis (Unemployment)","0.3464266230223677"
"Merseyside","Levels 3 - 4","Unemployment","75.89999999999999"
"Merseyside","Levels 3 - 4","Variance Analysis (Unemployment)","0.16958424507658656"
"Merseyside","Levels 5 - 8","Unemployment","31.700000000000003"
"Merseyside","Levels 5 - 8","Variance Analysis (Unemployment)","0.4845528455284553"
"Nordjylland","All Levels","Unemployment","72.89999999999999"
"Nordjylland","All Levels","Variance Analysis (Unemployment)","0.2817733990147785"
"Nordjylland","Levels 0-2","Unemployment","106.49999999999999"
"Nordjylland","Levels 0-2","Variance Analysis (Unemployment)","0.4189852700490999"
"Nordjylland","Levels 3 - 4","Unemployment","63.4"
"Nordjylland","Levels 3 - 4","Variance Analysis (Unemployment)","0.30634573304157553"
"Nordjylland","Levels 5 - 8","Unemployment","54.199999999999996"
"Nordjylland","Levels 5 - 8","Variance Analysis (Unemployment)","0.11869918699187008"
"Flevoland","All Levels","Unemployment","72.8"
"Flevoland","All Levels","Variance Analysis (Unemployment)","0.2827586206896553"
"Flevoland","Levels 0-2","Unemployment","128.79999999999998"
"Flevoland","Levels 0-2","Variance Analysis (Unemployment)","0.29732678668848894"
"Flevoland","Levels 3 - 4","Unemployment","64.9"
"Flevoland","Levels 3 - 4","Variance Analysis (Unemployment)","0.2899343544857768"
"Flevoland","Levels 5 - 8","Unemployment","30.1"
"Flevoland","Levels 5 - 8","Variance Analysis (Unemployment)","0.510569105691057"
"West Wales and The Valleys","All Levels","Unemployment","68.2"
"West Wales and The Valleys","All Levels","Variance Analysis (Unemployment)","0.3280788177339902"
"West Wales and The Valleys","Levels 0-2","Unemployment","124.8"
"West Wales and The Valleys","Levels 0-2","Variance Analysis (Unemployment)","0.31914893617021284"
"West Wales and The Valleys","Levels 3 - 4","Unemployment","68.80000000000001"
"West Wales and The Valleys","Levels 3 - 4","Variance Analysis (Unemployment)","0.24726477024070015"
"West Wales and The Valleys","Levels 5 - 8","Unemployment","34.6"
"West Wales and The Valleys","Levels 5 - 8","Variance Analysis (Unemployment)","0.4373983739837399"
"West Midlands (UK)","All Levels","Unemployment","69.3"
